WT_1	WT_2	KO_1	KO_2
Fam21	1709	1604	1842	1635
Fam210a	965	856	981	937
Fam210b	210	236	268	258
Fam212a	53	41	51	45
Fam212b	25	46	55	46
Fam213a	116	126	153	96
Fam213b	143	175	211	163
Fam214a	449	418	475	429
Fam214b	491	456	550	479
Fam216a	321	365	412	379
Fam216b	0	0	0	0
Fam217a	0	0	0	1
Fam217b	108	125	127	115
Fam219a	301	324	370	313
Fam219aos	63	57	71	67
Fam219b	397	399	476	402
Fam220a	732	755	787	716
Fam221a	14	12	27	23
Fam221b	0	0	1	1
Fam222a	20	26	27	31
Fam222b	404	395	423	381
Fam227a	21.05	26	25	20
Fam227b	1.02	0	0	0
Fam228a	10.09	3.01	4.04	8.12
Fam228b	29	23	27	23
Fam229a	0	0	0	0
Fam229b	38	41	61	39
Fam24a	0	0	1	0
Fam25c	0	0	1	0
Fam26d	0	4	2	0
Fam26e	212	215	249	221
Fam26f	60	55	81	46
Fam32a	1216	1282	1528	1348
Fam35a	195	192	198	195
Fam3a	494	506	576	517
Fam3b	0	0	0	0
Fam3c	1394	1565	1671	1384
Fam43a	690	683	730	625
Fam43b	3	2	1	1
Fam45a	451	458	518	418
Fam46a	1579	1579	1964	1806
Fam46b	333	270	425	361
Fam46c	249	248	251	222
Fam46d	0	0	0	0
Fam47c	0	0	0	0
Fam47e	0	0	0	0
Fam49a	308	306.98	459.98	459
Fam49b	318	373	449	394
Fam50a	707	669	833	725
Fam50b	0	0	0	0
Fam53a	531	563	578	524
Fam53b	434	410	495	393
Fam53c	1249	1161	1336	1144
Fam57a	143	139	145	140
Fam57b	15	8	8	8
Fam58b	198	225	278	204
Fam60a	260	265	371	301
Fam63a	786	720	910	793
Fam63b	1081	985	1233	1130
Fam64a	461	510	583	472
Fam65a	1058	962	1091	1051
Fam65b	12	9	16	14
Fam65c	137	140	134	155
Fam69a	218.19	270.49	278.56	229.14
Fam69b	144	128	129	120
Fam69c	2	3	2	5
Fam71a	0	0	0	0
Fam71b	0	0	0	0
Fam71d	0	0	1	1
Fam71e1	20	16	19	6
Fam71e2	1	0	0	0
Fam71f1	1	0	0	1
Fam71f2	3	8	4	6
Fam72a	58	63	79	61
Fam73a	121	86	115	127
Fam73b	538	542	601	515
Fam76a	623	608	690	630
Fam76b	598	628	809	688
Fam78a	15	11	39	27
Fam78b	210	228	233	219
Fam81a	3	4	5	7
Fam83a	0	1	1	2
Fam83b	1	0	11	9
Fam83c	3	3	2	5
Fam83d	336	333	377	355
Fam83e	0	1	3	4
Fam83f	33.38	32	73	52
Fam83g	7	5	24	26
Fam83h	249	214	240	279
Fam84a	41	65	60	65
Fam84b	56.29	49.01	70.37	78.36
Fam89a	2	9	18	3
Fam89b	617	665	767	654
Fam8a1	420	420	549	433
Fam90a1a	0	0	0	0
Fam92a	594	618	756	664
Fam92b	0	0	0	0
Fam96a	739	801	1001	848
Fam96b	304	295	373	293
Fam98a	1186	1210	1420	1288
Fam98b	642	677	756	661
Fam98c	93.61	108.25	173.75	134.57
Fan1	162	179	181	144
Fanca	355.49	326.46	423.5	379.58
Fancb	95	95	116	112
Fancc	99	92	104	86
Fancd2	277	250	322	241
Fancd2os	5	7	7	7
Fance	640	607	690	599
Fancf	85	91	95	87
Fancg	120	150	161	154
Fanci	257.85	227.91	294.31	219.13
Fancl	94.23	93.63	120.82	91.7
Fancm	488	444	515	468
Fank1	6	9	7	11
Fap	625	660	723	759
Far1	4636.98	4716	4304.94	4004.97
Far1os	3.02	0	6.06	4.03
Far2	37.79	36.35	51.61	42.4
Farp1	818	773	927	832
Farp2	337.99	262.29	299.92	265.41
Fars2	209	233	244	194
Farsa	763	803	936	814
Farsb	1289.94	1234.98	1534	1363.97
Fas	116	124	176	152
Fasl	0	0	0	1
Fasn	15083	13287	14839	13084
Fastk	923	954	1146	982
Fastkd1	188	153	176	184
Fastkd2	215	230	227	222
Fastkd3	174	167	169	162
Fastkd5	246.15	194.16	259.92	243.7
Fat1	10632	8605	9665	8894
Fat2	3	3	16	14
Fat3	6	5	8	8
Fat4	429	315	322	306
Fate1	2	1	0	0
Fau	8317	8706	11057	7963
Faxc	305	259	302	272
Fbf1	913	903	1053	951
Fbl	1468	1610	1897	1494
Fblim1	269	228	362	335
Fbll1	0	3	0	1
Fbln1	2270	2234	2249	2117
Fbln2	56142	52766	69432	63122
Fbln5	786	828	987	950
Fbln7	57	69	72	73
Fbn1	70072	62824	73583	66885
Fbn2	3583	3136	3279	2978
Fbp1	0	0	0	0
Fbp2	0	0	0	0
Fbrs	842	853	857	805
Fbrsl1	591	493	633	545
Fbxl12	161.18	177	208.49	156.29
Fbxl12os	34	17	29	22
Fbxl13	4	7	6	1
Fbxl14	560	523	632	534
Fbxl15	80.75	98.61	106.82	117.23
Fbxl16	102	94	91	103
Fbxl17	866	838	883	821
Fbxl18	256	238	288	270
Fbxl19	452	476	526	494
Fbxl2	2.03	8.18	14.32	14.35
Fbxl20	1736	1615	1700	1554
Fbxl21	12	6	7	14
Fbxl22	18.63	25.39	33.06	23.22
Fbxl3	1389	1505	1621	1498
Fbxl4	301	337	333	320
Fbxl5	1167	1170	1343	1212
Fbxl6	621	630	755	602
Fbxl7	261	232	221	230
Fbxl8	88	97	95	100
Fbxo10	356	338	359	331
Fbxo11	1165	1266	1317	1258
Fbxo15	2	2	4	2
Fbxo16	0	0	2	0
Fbxo17	90	77	111	91
Fbxo18	2519	2476	2814	2561
Fbxo2	41	38	46	32
Fbxo21	918	993	1105	902
Fbxo22	779.63	816.32	943.31	781.48
Fbxo24	13	18	19	17
Fbxo25	306	303	324	331
Fbxo27	186	154	192	141
Fbxo28	872	881	1004	899
Fbxo3	714	712	813	726
Fbxo30	704	705	708	710
Fbxo31	447	464	531	476
Fbxo32	184	174	201	218
Fbxo33	592	565	593	533
Fbxo34	448	463	472	381
Fbxo36	68	85	88	65
Fbxo38	1268	1198	1362	1174
Fbxo39	1	0	0	0
Fbxo4	237	281	281	275
Fbxo40	2	3	0	1
Fbxo41	8	7	8	8
Fbxo42	1003	900	1037	920
Fbxo43	1	5	0	3
Fbxo44	42	63	69	63
Fbxo45	504	496	576	511
Fbxo46	194	172	214	208
Fbxo47	9	16	8	13
Fbxo48	65	49	61	54
Fbxo5	268.49	259.32	325.66	271.58
Fbxo6	242	248	306	246
Fbxo7	165	173	218	173
Fbxo8	548	576	616	597
Fbxo9	838	923	989	907
Fbxw10	20	18	26	26
Fbxw11	1568	1528	1738	1577
Fbxw13	0	0	0	0
Fbxw14	0	0	0	0
Fbxw15	0	0	0	0
Fbxw16	0	0	0	0
Fbxw17	315	315	349	296
Fbxw18	0	0	0	0
Fbxw19	0	0	0	0
Fbxw2	1171	1257	1465	1169
Fbxw20	0	0	0	0
Fbxw21	0	0	0	0
Fbxw22	0	0	0	0
Fbxw24	0	0	0	0
Fbxw26	0	0	0	0
Fbxw27	0	0	0	0
Fbxw28	0	0	1	0
Fbxw4	252	292	334	286
Fbxw5	838	860	870	787
Fbxw7	292.46	264.77	325	290
Fbxw8	2321	2250	2598	2220
Fbxw9	189.96	163.39	212.76	174
Fcamr	0	0	0	1
Fcer1a	0	1	0	0
Fcer1g	76	77	151	117
Fcer2a	1	0	0	0
Fcf1	431	475	566	442
Fcgbp	0	0	0	0
Fcgr1	7	6	12	11
Fcgr2b	89.23	99.56	218.96	174.24
Fcgr3	274.77	252.44	517.04	401.76
Fcgr4	0	7	10	3
Fcgrt	2637	2632	2928	2446
Fcho1	2	3	4	3
Fcho2	847	847	986	953
Fchsd1	99.78	92.17	117.25	117.19
Fchsd2	287	287	285	275
Fcmr	0	0	0	0
Fcna	17	16	40	35
Fcnb	0	0	0	0
Fcrl1	0	0	0	1
Fcrl5	0	0	0	0
Fcrl6	0	0	0	0
Fcrla	0	0	0	1
Fcrlb	1	3	7	7
Fcrls	1	1	0	0
Fdft1	1856.28	1766.56	2079.4	1776.73
Fdps	4520	4421	5174	4248
Fdx1	203	253	274	233
Fdx1l	217.75	227.34	305.58	220.81
Fdxacb1	78	86	84	74
Fdxr	921	935	1038	875
Fech	1305	1307	1597	1348
Fem1a	1123.86	1147.72	1334.74	1134
Fem1b	1772	1802	2133	1886
Fem1c	511	429	546	491
Fen1	425	489	618	473
Fendrr	6	3	4	3
Fer	659	614	639	579
Fer1l4	0	0	0	0
Fer1l5	29	20	19	21
Ferd3l	0	0	0	0
Fermt1	2	1	27	15
Fermt2	2141	2008	2521	2303
Fermt3	82	81.33	119	119.94
Fes	182	208	215	216
Fetub	33	22	34	29
Fev	0	0	0	0
Fez1	283	306	318	272
Fez2	650.06	699.03	802.03	666.14
Fezf1	0	0	0	0
Fezf2	0	0	1	0
Ffar1	0	0	0	0
Ffar2	5	6	3	3
Ffar3	0	0	0	0
Ffar4	2	0	3	0
Fga	9	6	4	4
Fgb	0	0	1	0
Fgd1	332.83	338.37	399.09	353.85
Fgd2	2	6	2	1
Fgd3	28	28	39	39
Fgd4	401	364	411	417
Fgd5	79	70	60	82
Fgd6	115	99	110	121
Fgf1	4	2	11	5
Fgf10	1981	1929	1687	1620
Fgf11	77	88	101	107
Fgf12	2	0	3	1
Fgf13	3	3	25	15
Fgf14	3	3	1	4
Fgf15	0	0	1	0
Fgf16	1	0	0	1
Fgf17	3	2	2	4
Fgf18	170	138	166	144
Fgf2	402	315	405	343
Fgf20	0	0	0	0
Fgf21	15	8	21	20
Fgf22	0	1	1	1
Fgf23	2	2	4	0
Fgf3	0	0	0	1
Fgf4	0	0	0	0
Fgf5	9	5	12	5
Fgf6	0	1	0	0
Fgf7	2659	2620	2833	2508
Fgf8	1	0	0	0
Fgf9	1	0	5	1
Fgfbp1	2	0	12	11
Fgfbp3	44	45	45	37
Fgfr1	6752.9	6508.75	7162.7	6411.88
Fgfr1op	440.89	446.05	470.08	403.6
Fgfr1op2	1783	1815	2133	1749
Fgfr2	353	335	201	206
Fgfr3	67	60	71	58
Fgfr4	0	0	9	9
Fgfrl1	1032	1103	960	947
Fgg	3	1	0	1
Fggy	206	230	249	229
Fgl1	8	8	11	12
Fgl2	2439	2280	2194	1965
Fgr	2	0	6	4
Fh1	1245	1189	1515	1237
Fhad1	0	0	0	1
Fhad1os1	0	0	0	0
Fhdc1	157	122	226	206
Fhit	8	2	6	4
Fhitos	0	0	0	0
Fhl1	330	330	445	487
Fhl2	616	653	702	592
Fhl3	433	427	598	442
Fhl4	17	20	18	25
Fhl5	2	3	3	6
Fhod1	333	341	388	351
Fhod3	3	4	23	17
Fibcd1	22	16	26	19
Fibin	1674	1651	1763	1672
Fibp	460	499	601	468
Ficd	335	330	313	316
Fig4	617	559	661	608
Figf	12821	13142	11092	10501
Figla	0	0	0	0
Fign	45	32	27	27
Fignl1	299	339	355	327
Fignl2	266	229	250	259
Filip1	29	18	75	76
Filip1l	434	460	605	560
Fip1l1	1110	1010	1148	988
Firre	338	328	362	358
Fis1	798	860	1104	734
Fitm1	0	0	0	1
Fitm2	592.17	575.66	607.95	538.75
Fiz1	429	435	423	396
Fjx1	127	123	160	127
Fkbp10	3762.58	3805.64	4709.39	4004.59
Fkbp11	693	743	769	638
Fkbp14	1338	1214	1431	1259
Fkbp15	1474	1473	1732	1528
Fkbp1a	4174	4270	5229	4393
Fkbp1b	14	10	21	17
Fkbp2	590	562	684	532
Fkbp3	955.35	986.86	1225.66	968.22
Fkbp4	1614	1695	1951	1623
Fkbp5	5040	4976	6024	5012
Fkbp6	0	0	3	5
Fkbp7	1827	2003	2252	1904
Fkbp8	2129	2177	2697	2241
Fkbp9	7725	7818	9333	8369
Fkbpl	105	119	125	119
Fkrp	972	949	1032	960
Fktn	359	351	333	339
Flad1	363	345	418	343
Flcn	587	553	633	590
Flg2	0	0	0	0
Fli1	86	98	110	96
Flii	1651	1544	1827	1634
Flna	14519	12529	15663	13444
Flnb	3304	2743	3888	3457
Flnc	4865	3979	5331	4881
Flot1	872	798	1094	892
Flot2	942	885	1171	983
Flrt1	8	9	12	9
Flrt2	1429	1385	1544	1521
Flrt3	142	157	123	125
Flt1	202	166	288	240
Flt3	0	0	0	0
Flt3l	68	56	65	77
Flt4	133	101	149	153
Flywch1	857	823	920	774
Flywch2	55	48	84	61
Fmn1	584	474	548	537
Fmn2	29	40	55	38
Fmnl1	11	9	16	21
Fmnl2	1246	1218	1424	1303
Fmnl3	634	590	798	692
Fmo1	290	282	224	179
Fmo2	794	774	1318	1430
Fmo3	1	4	4	2
Fmo4	10	3	15	19
Fmo5	75	73	67	77
Fmo6	0	1	0	0
Fmo9	0	0	0	0
Fmod	2411	2372	2762	2404
Fmr1	7788	7747	8072	7054
Fmr1nb	3	0	8	5
Fmr1os	1	1	1	1
Fn1	173613	150376	155161	144664
Fn3k	0	0	7	9
Fn3krp	95	113	132	132
Fnbp1	868	784	950	800
Fnbp1l	494	478	592	524
Fnbp4	1098	1004	1154	1019
Fnd3c2	0	0	1.42	0
Fndc1	425	369	715	652
Fndc3a	2180	2068	2363	2182
Fndc3b	10370	9365	10331	9553
Fndc3c1	1	2	2.58	7
Fndc4	132	126	136	126
Fndc5	16	18	61	42
Fndc7	0	1	0	1
Fndc8	1	1	2	3
Fndc9	0	0	0	0
Fnip1	1378	1300	1519	1511
Fnip2	594	587.19	873.71	822.24
Fnta	1119	1206	1447	1214
Fntb	226	227	303	197
Focad	647	566	623	563
Folh1	122	156	243	263
Folr1	5	2	4	7
Folr2	78	71	127	116
Fopnl	554	586	680	561
Fos	954	967	959	898
Fosb	29	16	26	25
Fosl1	507.58	451.39	633.73	541.79
Fosl2	7308	6779	7563	6797
Foxa1	2	1	3	2
Foxa2	0	0	0	0
Foxa3	0	0	0	0
Foxb1	0	0	1	0
Foxb2	0	0	0	0
Foxc1	284	285	320	278
Foxc2	58	34	55	55
Foxd1	7	4	7	3
Foxd2	12	13	16	11
Foxd2os	22	8	13	21
Foxd3	4	1	4	1
Foxd4	0	0	0	0
Foxe1	0	0	1	1
Foxe3	0	0	0	0
Foxf1	45	47	69	53
Foxf2	17	24	44	42
Foxg1	5	10	7	7
Foxh1	0	0	0	0
Foxi1	0	0	0	0
Foxi2	0	0	0	0
Foxi3	0	0	0	0
Foxj1	5	2	5	7
Foxj2	776	740	796	739
Foxj3	957	930	1084	988
Foxk1	1261	1230	1365	1187
Foxk2	2008	1866	2113	1993
Foxl1	0	0	3	2
Foxl2	10	13	9	12
Foxl2os	4	1	4	1
Foxm1	740.97	726	970.97	801
Foxn1	0	0	2	1
Foxn2	774	725	793	767
Foxn3	578	505	560	519
Foxn4	0	0	0	0
Foxo1	447	441	616	545
Foxo3	627	572	658	608
Foxo4	435	444	538	442
Foxo6	18	15	27	22
Foxp1	1841	1741	2164	1903.18
Foxp2	37	32	19	28
Foxp3	2.12	2.17	7.84	2.19
Foxp4	660	625	776	676
Foxq1	6	1	15	10
Foxr1	0	1	0	0
Foxr2	0	0	0	0
Foxred1	648	571	643	570
Foxred2	109	128	149	129
Foxs1	21	9	21	18
Fpgs	350	325	406	335
Fpgt	454	474	555	577
Fpr-rs3	0	0	0	0
Fpr-rs4	0	0	0	0
Fpr-rs6	0	0	0	0
Fpr1	4	1	9	3
Fpr2	2	1	2	6
Fpr3	0	0	0	0
Fra10ac1	292	256	331	265
Fras1	215	211	195	167
Frat1	21	25.18	29.19	27.42
Frat2	84	94.82	99.81	83.58
Frem1	7	8	9	9
Frem2	9	17	35	24
Frem3	0	0	0	0
Frg1	479	513	657	515
Frk	422	450	535	497
Frmd3	244	231	246	244
Frmd4a	1204	1248	1362	1280
Frmd4b	282	278	389	402
Frmd5	92	120	62	62
Frmd6	2253	2063	2246	2134
Frmd7	5	5	4	8
Frmd8	956	980	1177	1119
Frmpd1	1	7	30	24
Frmpd1os	0	0	0	0
Frmpd3	1	0	1	1
Frmpd4	0	1	0	1
Frrs1	424	451	672	565
Frrs1l	2	2	0	1
Frs2	2029	1866	1860	1698
Frs3	46.95	42.78	61.68	55.96
Frs3os	1.05	2.22	2.32	1.04
Fry	80	72	108	103
Fryl	1181	1044	1114	1026
Frzb	22	21	27	21
Fsbp	80	34.81	26.96	28.85
Fscb	0	0	0	0
Fscn1	4467	4428	4830	4054
Fscn2	1	0	0	2
Fscn3	1	0	0	3
Fsd1	18	28	18	20
Fsd1l	63	62	88	67
Fsd2	3	1	1	2
Fshb	0	0	0	0
Fshr	0	0	0	0
Fsip1	6	2	1	2
Fst	4454	4744	5721	4854
Fstl1	52739	53493	64615	56977
Fstl3	314	249	398.67	346
Fstl4	0	0	2	1
Fstl5	0	0	0	0
Ftcd	2	2	5	0
Fth1	113516	119828	141110	114403
Fthl17	0	0	0	0
Ftl1	47375	48998	60092	49788
Ftmt	0	0	0	0
Fto	1674	1641	1838	1563
Ftsj1	359	418	473	395
Ftsj2	108	136	154	138
Ftsj3	1944	1868	2097	1935
Ftx	82	102	92	94
Fubp1	1720	1653	1937	1712
Fubp3	1224	1190	1396	1155
Fuca1	1466	1502	1889	1502
Fuca2	287	309	363	358
Fuk	220	255	271	213
Fundc1	569	591	664	579
Fundc2	1008	1066	1196	988
Fuom	55	73	86	61
Furin	4133	3647	4222	3693
Fus	3197	3063	3660	3155
Fut1	0	0	2	1
Fut10	652	613	702	620
Fut11	1060	1093	1141	1019
Fut2	1	1	4	4
Fut4	29	31	44	33
Fut4-ps1	0	0	0	0
Fut7	1	0	0	0
Fut8	721	666	747	663
Fut9	0	0	1	0
Fuz	258.71	226.86	291.1	255.64
Fv1	94	70	105	90
Fxn	50	59	65	45
Fxr1	2181.56	2202.39	2758.57	2384.27
Fxr2	1588	1535	1688	1535
Fxyd1	254	234	240	208
Fxyd2	4	3	7	5
Fxyd3	1	2	14.22	5.57
Fxyd4	2	0	0	1
Fxyd5	836	782	895	768
Fxyd6	97	102	132	90
Fxyd7	3	2	1	4
Fyb	98	87	149	132
Fyco1	925	845	933	905
Fyn	1092	1011	1193	1065
Fyttd1	1721	1569	1800	1619
Fzd1	8036	7882	8220	7311.79
Fzd10	19	19	16	14
Fzd2	650	636	801	713.21
Fzd3	400	327	405	355
Fzd4	3899	3612	3557	3314
Fzd5	367	336	367	301
Fzd6	92	111	94	99
Fzd7	1373	1311	1466	1298
Fzd8	508	537	575	463
Fzd9	14	15	28	14
Fzr1	608	613	697	632
G0s2	313	332	387	279
G2e3	1395	1364	1633	1533
G3bp1	3997	3950	4608	3774
G3bp2	2468	2500	2766	2502
G530011O06Rik	84	64	78	55
G630025P09Rik	19	24	10.7	14.7
G630055G22Rik	0	0	0	0
G630064G18Rik	0	1	0	0
G630071F17Rik	0	0	0	1
G630090E17Rik	95.1	110.43	116.02	96.45
G630093K05Rik	0	0	0	0
G6b	0	1	0	0
G6bos	0	0	0	0
G6pc	0	0	1	2
G6pc2	0	0	0	0
G6pc3	588	574	678	584
G6pd2	0	0	1.04	0
G6pdx	3334	3247	3705.96	3312
G730013B05Rik	0	1	0	1
Gaa	5155	4866	5508	5053
Gab1	451	490	586	503
Gab2	584	491	721	699
Gab3	102	123	113	91
Gabarap	3072	3265	3886	3212
Gabarapl1	2385	2495	2619	2386
Gabarapl2	773	827	922	796
Gabbr1	217	234	278	235
Gabbr2	2	2	2	2
Gabpa	1478.01	1480.93	1745.33	1604.33
Gabpb1	386	406	412	395
Gabpb2	984.27	934.7	1114.62	979.94
Gabra1	1	0	1	0
Gabra2	0	0	0	0
Gabra3	313	312	407	346
Gabra4	0	0	0	1
Gabra5	1	2	0	0
Gabra6	0	0	0	0
Gabrb1	3	1	12	3
Gabrb2	19	8	8	4
Gabrb3	41	35	94	76
Gabrd	7	4	9	2
Gabre	170	157	207	213
Gabrg1	0	0	0	0
Gabrg2	0	0	0	0
Gabrg3	0	2	1	2
Gabrp	0	0	0	0
Gabrq	0	0	3	1
Gabrr1	0	0	0	1
Gabrr2	1	4	1	3
Gabrr3	0	0	0	0
Gad1	0	0	1	0
Gad1os	0	1	0	0
Gad2	0	0	0	0
Gadd45a	1451.04	1424.66	1729.59	1466.18
Gadd45b	510	476	607	551
Gadd45g	1358	1490	2021	1529
Gadd45gip1	438.54	493.11	629.2	496.84
Gadl1	0	0	1	3
Gak	1843	1748	2013	1828
Gal	0	2	1	1
Gal3st1	1	0	2	1
Gal3st2	1	0	0	0
Gal3st3	0	2	0	1
Gal3st4	15.51	8.65	26.16	14.78
Galc	304	268	359	290
Gale	73	73	106	86
Galk1	622	596	829	624
Galk2	651.98	750	861	748
Galm	330	323	340	322
Galns	285	259	347	299
Galnt1	3017	3009	3307	3149
Galnt10	1246	1087	1410	1261
Galnt11	621	702	704	621
Galnt12	201	212	244	183
Galnt13	351	307	276	234
Galnt14	12	6	11	8
Galnt15	55	46	77	65
Galnt16	889	837	1169	999
Galnt18	64	51	120	85
Galnt2	5968	5716	6595	5541
Galnt3	9	4	14	12
Galnt4	597	616	672	556
Galnt5	44	56	50	42
Galnt6	23	21	60	50
Galnt7	537	499	559	528
Galnt9	81	93	73	74
Galntl5	0	0	0	1
Galntl6	0	0	0	0
Galp	0	0	0	0
Galr1	0	0	0	0
Galr2	23	13	15	21
Galr3	1	0	0	0
Galt	130	113	148	150
Gamt	58	79	91	68
Gan	203	154	211	170
Ganab	6220	6033	7040	5927
Ganc	444.25	403.61	419.72	390.69
Gap43	5	3	3	1
Gapdh	6359.11	6194.38	8626.93	6740.34
Gapdhs	10	3	6	5
Gapt	0	0	1	1
Gapvd1	1518	1377	1544	1414
Gar1	388	382	420	398
Garem	204	174	175	152
Gareml	58.22	78.85	101.7	57.8
Garnl3	204	190	180	146
Gars	3688	3841	4729	3951
Gart	1523	1509	1728	1500
Gas1	15254	15425	13997	12951
Gas2	54	55	79	66
Gas2l1	814	740	907	811
Gas2l2	0	0	2	0
Gas2l3	521	506	516	490
Gas5	1649	1747	1960	1627
Gas6	35460	35321	28906	26656
Gas7	1539	1401	1312	1200
Gas8	327	340	400	400
Gast	0	0	0	0
Gata1	0	1	0	0
Gata2	226	181	226	192
Gata3	24	22	40	24
Gata4	5	10	4	4
Gata5	0	0	3	4
Gata5os	0	0	0	0
Gata6	701	751	679	693
Gatad1	1260	1349	1543	1328
Gatad2a	1452	1414	1575	1474
Gatad2b	551	480	554	510
Gatb	211	261	267	237
Gatc	374	417	428	395
Gatm	24	12	102	78
Gatsl2	477	437	443	448
Gatsl3	123	126	168	143
Gba	982	964	1263	1089
Gba2	236.05	248.76	275.93	280.65
Gbas	587	621	703	579
Gbe1	393	373	562	466
Gbf1	2538	2277	2651	2348
Gbgt1	5	8	17	19
Gbp10	0	0	0	4.9
Gbp11	2.54	2.17	0	1.06
Gbp2	97.1	102	109	105
Gbp2b	47.9	32	32	36
Gbp3	82.86	88.01	79.46	119.73
Gbp4	5.65	3.03	8.14	12.14
Gbp5	33	38	46	51
Gbp6	102.37	80.49	125.27	132.44
Gbp7	135.14	142.99	204.54	179.27
Gbp8	0	0	3.04	1
Gbp9	25.44	30.31	41.54	39.46
Gbx1	3	5	7	0
Gbx2	12	7	15	7
Gc	1	0	2	0
Gca	66	74	47	69
Gcat	238	225	290	233
Gcc1	742	732	812	743
Gcc2	758	752	911	810
Gcdh	487	492	538	459
Gcfc2	162.53	151.51	190.63	183.42
Gcg	0	0	0	0
Gcgr	3	4	9	10
Gch1	65	50	98	67
Gchfr	1	0	2	0
Gck	0	2	0	2
Gckr	0	0	1	2
Gclc	1755	1636	1908	1762
Gclm	1570	1549	1795	1598
Gcm1	0	0	0	0
Gcm2	0	0	0	0
Gcn1l1	2919	2538	2914	2615
Gcnt1	47	37	50	45
Gcnt2	544	554	733	653
Gcnt3	0	0	0	0
Gcnt4	83	96	93	57
Gcnt7	5	6	5	4
Gcsam	0	0	0	0
Gcsh	621	652	756	590
Gda	4303	4198	5238	4673
Gdap1	3	3	6	4
Gdap10	187	164	135	133
Gdap1l1	18	13	19	14
Gdap2	745	743	889	804
Gde1	784	808	1023	934
Gdf1	0.01	8.95	13.95	0.02
Gdf10	8902	8553	8770	8139
Gdf11	183	201	207	165
Gdf15	46	31	74	63
Gdf2	1	4	3	4
Gdf3	0	0	0	1
Gdf5	0	1	3	1
Gdf6	3	7	10	5
Gdf7	1	0	0	0
Gdf9	19	26	43	24
Gdi1	1125	1059	1235	1151
Gdi2	6615.26	6702.33	7688.34	6750.47
Gdnf	40	52	75	56
Gdpd1	111	128	160	115
Gdpd2	43	28	50	55
Gdpd3	5	2	7	1
Gdpd4	0	0	0	0
Gdpd5	106	90	120	107
Gdpgp1	95	97	122	102
Gem	371	419	460	408
Gemin2	169	165	180	152
Gemin4	487	439	525	499
Gemin5	1227	1064	1208	1131
Gemin6	181	177	231	201
Gemin7	363	390	516	400
Gemin8	179	173	208	177
Gen1	294	282	382	379
Get4	823	779	908	778
Gfap	0	0	0	0
Gfer	439.19	470.47	565.5	428.31
Gfi1	3	6	3	2
Gfi1b	0	0	0	0
Gfm1	829	800	902	836
Gfm2	565.26	541.9	643.82	584.89
Gfod1	273	241	284	248
Gfod2	162	164	203	181
Gfpt1	3279	3106	3347	3120
Gfpt2	5200	4940	6286	5400
Gfra1	106	105	73	64
Gfra2	90	87	100	111
Gfra3	0	2	4	0
Gfra4	77	89	104	95
Gfral	0	0	0	0
Gfy	0	0	0	0
Gga1	863	819	1037	844
Gga2	973	992	1149	1080
Gga3	376	376	415	383
Ggact	95	86.05	110	96
Ggct	268	270	363	299
Ggcx	2033	1951	2144	1994
Ggh	328	339	454	385
Ggn	37	30	50	42
Ggnbp1	22	19	13	24
Ggnbp2	2366	2378	2871	2526
Ggnbp2os	36	21	37	34
Ggps1	528	499	669	617
Ggt1	1	0	2	0
Ggt5	2139	2198	1932	1657
Ggt6	1	0	1	0
Ggt7	398	357	420	342
Ggta1	244	212	266	206
Gh	0	0	0	0
Ghdc	306	326	330	324
Ghitm	5078	5183	6037	5436
Ghr	1802	1810	1926	1807
Ghrh	0	0	0	0
Ghrhr	0	0	1	0
Ghrl	1	0	4	0
Ghsr	1	0	0	1
Gid4	673	723	815	769
Gid8	960	971	1153	1022
Gif	0	1	0	0
Gigyf1	571	591	679	613
Gigyf2	2065	1988	2197	1982
Gimap1	28	28	30	29
Gimap3	0	0	1.04	1.06
Gimap4	75	71	117	99
Gimap5	15	15	21.96	15.94
Gimap6	104	105	129	119
Gimap7	0	0	0	0
Gimap8	12	16	12	15
Gimap9	20	25	32	29
Gin1	88	109	100	81
Ginm1	1349	1359	1513	1290
Gins1	91	87	97	91
Gins2	214.58	222.92	294.14	218.37
Gins3	136	160	151	151
Gins4	522	571	724	459
Gip	0	0	0	0
Gipc1	918	867	1086	905
Gipc2	2	4	9	8
Gipc3	0	0	0	0
Gipr	19	21	16	30
Git1	1069	1092	1198	1094
Git2	713	753.09	845	771
Gja1	7551	7088	6808	6582
Gja10	0	0	0	0
Gja3	0	0	0	0
Gja4	36	34	70	54
Gja5	0	0	5	2
Gja6	0	0	0	0
Gja8	0	2	0	0
Gjb1	0	0	2	0
Gjb2	3	1	27	23
Gjb3	5	3	24	20
Gjb4	2	1	25	24
Gjb5	18	16	32	27
Gjb6	0	0	0	0
Gjc1	380	354	454	355
Gjc2	1	1	8	4
Gjc3	0	2	1	1
Gjd2	0	0	0	0
Gjd3	0	0	0	0
Gjd4	0	0	0	0
Gje1	1	0	0	0
Gk2	0	0	0	0
Gk5	91	89	75	76
Gkap1	312	312	357	352
Gkn1	0	0	0	0
Gkn2	0	0	0	0
Gkn3	0	0	0	0
Gla	626	719	1049	830
Glb1	1951.9	1922.57	2288.93	2007.78
Glb1l	427.97	392.55	425.84	381.8
Glb1l2	8	6	7	7
Glb1l3	0	1	0	0
Glcci1	492.51	422.68	495.34	463.42
Glce	1146	1050	1242	1149
Gldc	396	382	288	252
Gldn	19	31	46	27
Gldnos	0	0	0	0
