WT_1	WT_2	KO_1	KO_2
Chrdl2	0	0	0.14	0.43
Chrm1	0.04	0.02	0.02	0
Chrm2	0	0	0.1	0.06
Chrm3	0.16	0.04	0.06	0
Chrm4	0.27	0.13	0.22	0.04
Chrm5	0	0	0	0.07
Chrna1	1.73	1.09	10.23	10.22
Chrna10	0	0	0	0
Chrna2	0.28	0.17	0.06	0.28
Chrna3	0	0	0	0
Chrna4	0	0	0.02	0
Chrna5	0	0.04	0	0.04
Chrna6	0	0	0	0
Chrna7	0.42	0.12	0.35	0.18
Chrna9	0	0	0	0
Chrnb1	1.33	0.92	2.96	4.22
Chrnb2	0.82	0.83	0.74	0.68
Chrnb3	0	0	0	0
Chrnb4	0	0	0.03	0
Chrnd	0.37	0.49	3.13	3.32
Chrne	0	0.08	0.07	0
Chrng	0.98	1.29	8.87	9.28
Chst1	7.62	7.4	8.75	8.69
Chst10	0.71	0.59	0.4	0.63
Chst11	30.14	28.64	31.11	32.42
Chst12	43.88	41.64	45.87	46.98
Chst13	1.98	2.65	1.72	1.75
Chst14	46.35	43.41	44.95	49.6
Chst15	15.36	14.05	11.77	12.95
Chst2	19.54	20.95	18.86	19.37
Chst3	0.1	0.02	0.03	0.04
Chst4	0	0	0	0
Chst5	0.06	0	0	0
Chst7	2.16	1.24	2.56	2.2
Chst8	1.35	1.54	0.87	0.88
Chst9	0	0	0	0
Chsy1	83.67	79.37	66.56	67.17
Chsy3	7.68	6.61	5.65	6.14
Chtf18	11.55	9.63	10.88	11.31
Chtf8	84.03	80.41	80.34	85.24
Chtop	95.29	97.56	99.08	99.6
Chuk	49.65	50.24	44.14	50
Churc1	44.54	53.82	48.41	52.11
Ciao1	26.68	26.97	26.9	29.27
Ciapin1	15.85	16.48	15.96	15.36
Ciart	2.01	1.26	2.05	2.36
Cib1	49.34	52.1	51.6	53.72
Cib2	2.91	2.16	2.28	2.9
Cib3	0.84	0.21	0	0.21
Cib4	0	0	0	0
Cic	47.25	43.01	42.35	45.23
Cidea	0	0	0.37	0.11
Cideb	0.23	0.11	0.1	0
Cidec	2.56	1.1	0.8	1.33
Ciita	0.11	0.04	0	0.02
Cilp	6.43	5.64	17.92	19.8
Cilp2	0.09	0.21	0.53	0.55
Cinp	28.23	30.52	26.16	27.79
Cipc	11.83	12.07	12.05	14.49
Cir1	43.56	45.05	45.67	47.47
Cirbp	45.23	46.7	42.11	44.01
Cirh1a	56.46	53.66	49.92	55.93
Cisd1	67.7	69.18	65.57	69.55
Cisd2	47.9	47.51	47.52	49.27
Cisd3	69.04	72.11	77.22	70.52
Cish	1.96	1.83	2.22	1.78
Cit	6.3	5.31	5.81	5.99
Cited1	1.47	1.19	1.15	1.02
Cited2	65.44	62.28	64.3	69.7
Cited4	1.93	1.31	0.93	1.82
Ciz1	39.62	39.49	35.11	38.52
Ckap2	43.97	45.38	44.84	48.76
Ckap2l	38.09	36.19	37.29	41.44
Ckap4	319.35	316.01	322.87	329.73
Ckap5	40.39	37.24	38.25	39.24
Ckb	19.72	17.75	21.13	20.15
Cklf	8.76	8.7	10.91	8.41
Ckm	0.54	0.36	2.32	3.49
Ckmt1	0	0	0.2	0.4
Ckmt2	0	0	0.07	0.08
Cks1b	168.9	184.52	185.65	172.88
Cks1brt	0.1	0.05	0	0.1
Cks2	104.49	105.97	114.83	103.64
Clasp1	21.38	17.38	17.56	19.91
Clasp2	22.25	19.53	18.71	20.29
Clasrp	22.11	20.48	21.74	20.64
Clca1	0	0	0.04	0.08
Clca2	0	0.06	0.05	0.03
Clca3a1	2.27	3.61	1.87	2.35
Clca3a2	0	0	0	0
Clca3b	0	0	0	0
Clca4a	0	0	0	0
Clca4b	0	0	0	0.04
Clca4c-ps	0	0	0	0
Clcc1	52.05	49.56	46.47	56.63
Clcf1	10.12	11.51	9.17	11.14
Clcf1-pold4	0	0	0	0
Clcn1	0	0	0	0.07
Clcn2	4.05	3.3	2.9	4.67
Clcn3	9.57	9.18	8.69	9.29
Clcn4-2	54.47	55.89	50.71	57.32
Clcn5	15.72	10.59	12.74	14.88
Clcn6	8.02	7.4	6.77	7.82
Clcn7	38.33	35.08	38.31	37.38
Clcnka	0	0	0	0.05
Clcnkb	0	0	0.09	0
Cldn1	0.04	0.19	0.86	0.79
Cldn10	8.7	7.25	7.03	7.97
Cldn11	0.67	0.86	0.45	0.8
Cldn12	27.22	27.87	28.74	31.18
Cldn13	0	0	0	0
Cldn14	0	0	0	0
Cldn15	4.27	4.49	5.43	4.79
Cldn16	0	0	0	0
Cldn17	0	0	0	0
Cldn18	0	0	0	0.04
Cldn19	0.06	0.03	0.13	0.15
Cldn2	0.08	0.08	0.2	0.24
Cldn20	0.62	0.2	0.51	0
Cldn22	0.13	0	0.22	0.26
Cldn23	0.07	0.07	0.28	0.4
Cldn24	0	0	0	0
Cldn3	0.51	0.1	2.62	1.71
Cldn34-ps	0	0	0	0
Cldn34a	0	0	0	0
Cldn34b1	0	0	0	0
Cldn34b2	0	0	0	0
Cldn34b3	0	0	0	0
Cldn34b4	0	0	0	0
Cldn34c1	9.39	6.91	6.77	7.79
Cldn34c4	0	0	0	0
Cldn34d	0	0	0	0
Cldn4	0.55	0.48	9.78	7.52
Cldn5	15.88	15.9	21.58	20.45
Cldn6	0	0	0.07	0
Cldn7	0	0.29	0.99	0.66
Cldn8	0	0.05	0.09	0
Cldn9	0	0	0.07	0
Cldnd1	56.35	57.22	50.04	54.04
Cldnd2	0	0	0	0
Clec10a	4.21	3.52	10.2	12.59
Clec11a	4.8	4.69	5.24	6.24
Clec12a	0	0	0	0.06
Clec12b	0.08	0.08	0.07	0.17
Clec14a	5.07	5.34	5.43	5.45
Clec16a	11.93	11.31	9.59	10.25
Clec18a	0	0	0	0
Clec1a	1.55	1.16	1.79	1.73
Clec1b	0.99	0.65	0.7	0.77
Clec2d	130.96	135.64	121.71	121.86
Clec2e	0.27	0.38	0.37	0.33
Clec2f	0	0	0.86	0.21
Clec2g	0	0	0.14	0.05
Clec2h	0	0	0	0
Clec2i	0.05	0.11	0.14	0
Clec2l	0.8	0.62	0.15	0.35
Clec3a	0	0	0	0
Clec3b	0.92	1.17	1.2	1.04
Clec4a1	6.08	6.19	6.78	8.97
Clec4a2	2.54	1.63	2.41	2.87
Clec4a3	1.96	3.1	4.04	4.19
Clec4a4	0	0.25	0	0
Clec4b1	0	0	0	0
Clec4b2	0	0	0	0
Clec4d	51.15	52.16	85.11	90.25
Clec4e	0.2	0.15	0.16	0.1
Clec4f	0	0	0	0
Clec4g	0	0	0	0
Clec4n	15.31	16.4	24.7	24.67
Clec5a	0.16	0.29	0.16	0.16
Clec7a	1.16	1.08	1.7	1.7
Clec9a	0.17	0.33	0.53	0.5
Clgn	0.05	0.27	0.05	0.05
Clhc1	0.12	0.23	0.15	0.06
Clic1	183.43	192.4	220.46	220.5
Clic3	0.66	0.49	0.14	0.33
Clic4	157.86	149.44	146.52	156.1
Clic5	0.48	0.37	0.43	0.6
Clic6	0.07	0.1	0.25	0.1
Clint1	128.21	122.4	116.02	128.18
Clip1	34.24	33.69	35.33	40.9
Clip2	25.06	22.51	24.28	24.3
Clip3	44.71	40.61	38.83	39.19
Clip4	6.08	5.54	5.31	5.45
Clk1	79.58	78.74	77.42	87.74
Clk2	17.43	21.28	20.51	20.96
Clk2-scamp3	17.39	15.12	15.06	14.09
Clk3	42.78	47.34	40.21	43.78
Clk4	29.02	29.84	28	28.94
Clmn	0.24	0.2	0.26	0.22
Clmp	138.35	131.36	134.69	142.77
Cln3	3.76	2.79	4.31	4.87
Cln5	67.88	65.66	60.25	69.24
Cln6	24.43	22.38	22.82	25.22
Cln8	18.81	17.89	17.06	16.78
Clnk	0.08	0	0.07	0
Clns1a	36.25	39.13	39.75	37.06
Clock	18.15	16.42	15.95	17.55
Clp1	13.58	13.51	14.2	13.38
Clpb	13.43	13.6	14.13	13.46
Clpp	50.05	54.3	48.36	44.86
Clps	0	0	0	0
Clpsl2	0	0	0	0
Clptm1	89.05	88.86	84.77	86.56
Clptm1l	218.58	217.05	189.82	210.94
Clpx	33.38	31.75	31.58	32.79
Clrn1	0	0	0	0
Clrn2	0	0	0	0
Clrn3	0	0	0	0
Clspn	17.44	15.03	16.59	14.77
Clstn1	89.52	84.41	77.7	86.19
Clstn2	0.65	0.53	0.52	0.59
Clstn3	0.21	0.09	0.18	0.15
Clta	326.11	327.61	336.48	317.87
Cltb	42.88	47.86	47.53	47.56
Cltc	215.94	196.82	187.38	208.75
Clu	10.83	10.11	14.96	13.41
Cluap1	19.87	20.38	19.76	19.94
Cluh	41.85	38.66	35.97	37.9
Clvs1	0.04	0	0	0.04
Clvs2	1.04	1.03	0.91	0.84
Clybl	26.41	31.77	32.83	31.43
Cma1	0	0	0	0.24
Cma2	0	0	0	0.14
Cmah	2.64	2.48	2.64	2.69
Cmas	47.27	45.89	43.47	50.12
Cmbl	2.86	2.59	1.66	2.36
Cmc1	25.78	27.83	30.32	29.14
Cmc2	23.18	26.71	29.15	25.09
Cmc4	13.09	14.8	10.5	13.73
Cmip	44.19	43.06	40.72	42.38
Cmklr1	4.43	3.66	4.68	5.23
Cml1	2.31	1.4	2.57	2.03
Cml2	0	0	0	0
Cml3	1.5	0.64	1.71	1.83
Cml5	0.13	0	0.11	0.13
Cmpk1	93.46	90.63	98.59	100.21
Cmpk2	0.5	0.46	0.45	0.58
Cmss1	16.68	20.21	17.14	18.03
Cmtm1	0	0	0	0
Cmtm2a	0	0	0	0
Cmtm2b	0	0	0	0.15
Cmtm3	58.01	59.53	54.83	60.16
Cmtm4	15.09	14.69	13.6	14.3
Cmtm5	0	0.22	0	0.22
Cmtm6	59.86	58	59.22	59.56
Cmtm7	58.7	57.13	58.83	56.39
Cmtm8	0.61	0.24	0.3	0.61
Cmtr1	25.04	23.91	22.6	24.41
Cmtr2	5.02	6.33	5.37	5.88
Cmya5	0.16	0.32	0.37	0.48
Cnbd2	1.66	1.99	1.34	1.3
Cnbp	340.67	360.46	359.72	356.48
Cndp1	0	0	0	0
Cndp2	121.6	123.47	144.39	147.48
Cnep1r1	49.93	57.64	49.13	50.31
Cnfn	0	0	0	0
Cnga1	0	0	0	0
Cnga2	0.12	0.12	0.2	0.12
Cnga3	0	0	0.03	0
Cnga4	0	0	0.13	0
Cngb1	0.02	0	0	0.04
Cngb3	0	0	0	0
Cnih1	224.9	225.15	236.55	243.71
Cnih2	2.32	3.1	2.14	2.46
Cnih3	0.05	0.05	0	0
Cnih4	18.58	18.33	18.13	17.97
Cnksr1	0.05	0.05	0.13	0.25
Cnksr2	0	0.02	0.02	0
Cnksr3	4.35	4.13	3.64	4.4
Cnn1	1.89	2.8	1.84	1.88
Cnn2	67.74	63.38	71.28	66.66
Cnn3	284.17	285.4	280.98	280.16
Cnnm1	0.17	0.1	0.08	0.1
Cnnm2	14.05	11.8	11.15	11.31
Cnnm3	11.4	10.71	9.31	10.06
Cnnm4	7.13	7.03	7.81	7.79
Cnot1	56.08	50.16	48.77	52.27
Cnot10	35.96	35.04	34.35	37.49
Cnot11	24.84	23.33	24.09	24.11
Cnot2	44.54	45.88	40.88	46.2
Cnot3	42.59	41.03	35.57	36.73
Cnot4	23.55	22.42	22.21	22.68
Cnot6	48.57	46.91	44.5	49.36
Cnot6l	23.92	23.81	22.24	25.39
Cnot7	41.76	42.24	43.5	41.57
Cnot8	62.87	61.76	60.75	66.5
Cnp	9.45	8.29	8.86	9.02
Cnppd1	47.5	47.52	43.66	50.3
Cnpy1	0	0	0	0
Cnpy2	192.55	192.3	193.21	174.65
Cnpy3	89.73	84.61	80.95	84.45
Cnpy4	55.15	52.24	57.43	53.57
Cnr1	0.02	0.02	0.14	0.06
Cnr2	0	0.09	0.08	0.06
Cnrip1	30.65	31.17	32.26	32.89
Cnst	10.72	9.92	9.42	10.7
Cntd1	1.15	1.18	1.52	1.75
Cntf	0.75	0	0	0.64
Cntfr	2.88	1.98	2.66	2.18
Cntln	17.09	14.82	15.29	15.82
Cntn1	0.43	0.21	0.2	0.13
Cntn2	0.06	0.03	0.36	0.24
Cntn3	0	0	0	0
Cntn4	0	0.02	0	0
Cntn5	0	0	0	0
Cntn6	0	0	0	0
Cntnap1	2.71	2.14	1.98	2.58
Cntnap2	0.07	0.11	0.06	0.07
Cntnap3	0	0	0	0
Cntnap4	0	0	0	0
Cntnap5a	0	0	0	0
Cntnap5b	0.02	0	0	0
Cntnap5c	0	0	0	0.03
Cntrl	14.06	12.72	11.46	12.11
Cntrob	8.7	9.5	8.97	9.03
Coa3	95.17	95.91	99.78	100.7
Coa4	13.94	16.16	17.86	17.03
Coa5	60.89	56.24	55.34	59.67
Coa6	34.43	29.07	28.46	31.66
Coa7	5.24	5.36	6.06	5.22
Coasy	32.78	34.25	30.4	36.23
Cobl	0.18	0.16	0.59	0.48
Cobll1	11.95	10.15	8.64	8.84
Coch	0.85	0.89	0.5	0.5
Cog1	27.39	27.97	24.82	25.55
Cog2	26.92	24.1	23.65	24.71
Cog3	30.36	27.65	26.95	30.42
Cog4	51.35	50.4	50.68	50.31
Cog5	14.49	13.68	13.63	15.02
Cog6	20.94	21.99	20.14	21.06
Cog7	19.54	20.91	19.89	19.19
Cog8	37.07	35.35	38.43	38.38
Coil	7.22	7.2	7.26	6.77
Col10a1	0.08	0.16	0.23	0.16
Col11a1	29.51	25.44	31.73	34.78
Col11a2	3.5	3.08	2.6	3.34
Col12a1	289.04	246.06	265.25	282.15
Col13a1	0.71	0.4	0.6	0.91
Col14a1	35.79	34.77	27.51	30.8
Col15a1	211.56	203.73	166.2	183.32
Col16a1	88.6	89.71	89.93	96.8
Col17a1	0.07	0.07	3.44	3.73
Col18a1	38.49	34.6	42	43.79
Col19a1	0.08	0.06	0.2	0.3
Col1a1	7421.99	7162.96	7988.19	8403.3
Col1a2	5726.55	5584.05	5682.73	6120.31
Col20a1	0.59	0.7	0.42	0.73
Col22a1	0.06	0	0.03	0
Col23a1	2.97	2.35	2.77	2.68
Col24a1	6.97	6.89	4.18	4.8
Col25a1	0.02	0.02	0.12	0.22
Col26a1	0	0	0.15	0.09
Col27a1	12.2	11.98	9.4	11.13
Col28a1	4.78	4.82	3.97	4.47
Col2a1	0	0.02	0.04	0
Col3a1	8156.23	7695.95	7966.2	8460.8
Col4a1	1745.32	1649.86	1695.31	1858.53
Col4a2	1069.32	1008.15	1087.97	1176.79
Col4a3	0.03	0.03	0.12	0.08
Col4a3bp	28.03	26.45	27.44	27.99
Col4a4	0.09	0.14	0.19	0.2
Col4a5	26.14	25.03	23.92	24.62
Col4a6	0.44	0.38	0.37	0.38
Col5a1	569.25	542.41	575.23	627.78
Col5a2	1297.6	1248.17	1361.89	1474.73
Col5a3	159.94	155.11	182.69	205.57
Col6a1	1290.19	1237.57	1150.75	1251.75
Col6a2	1060.81	999.85	925.24	977.68
Col6a3	219.64	183.34	213.35	239.05
Col6a4	0.07	0.03	0.05	0.02
Col6a5	0.16	0.13	0.01	0.06
Col6a6	0.09	0.1	0.07	0.09
Col7a1	1.65	1.7	3.43	3.22
Col8a1	3.92	3.41	4.81	5.93
Col8a2	6.87	7.5	3.87	4.53
Col9a1	0	0	0	0
Col9a2	0.23	0.09	0.19	0.09
Col9a3	0.53	0.61	0.41	0.71
Colec10	0	0.03	0	0
Colec11	0.18	0.27	0.46	0.09
Colec12	107.01	108.71	105.3	117.86
Colgalt1	173.86	180.48	182.21	187.24
Colgalt2	0.12	0.12	0.13	0.24
Colq	0	0.04	0.04	0.04
Commd1	70.4	72.28	75.14	66.06
Commd10	29.63	23.84	29.11	23.89
Commd2	15.01	15.44	16.61	15.4
Commd3	189.79	175.96	198.24	184.93
Commd4	48.81	51.03	50.41	54.5
Commd5	28.15	30.84	28.95	23.61
Commd6	63.5	62.6	62.1	72.08
Commd7	14.88	16.43	15.44	15.49
Commd8	23.51	25.21	24.38	23.79
Commd9	36.96	39.74	46.12	42.24
Comp	5.27	5.17	2.56	3.36
Comt	76.5	80.59	78.02	77.28
Comtd1	6.22	6.05	6.54	6.08
Copa	221.13	198.91	202.79	212
Copb1	166.01	164.97	156.46	170.84
Copb2	190.01	187.11	185.9	194.05
Cope	213.69	226.14	234.75	217.36
Copg1	127.79	126.83	129.86	136.66
Copg2	17.9	16.54	16.47	18.37
Coprs	20.84	18.18	17.54	16.96
Cops2	92.48	97.4	91.68	99.09
Cops3	74.33	77.58	75.58	76.67
Cops4	75.18	78.98	72.35	74.91
Cops5	72.48	72.62	75.18	79.06
Cops6	190.76	180.47	197.84	187.55
Cops7a	81.05	76.36	73.03	78.42
Cops7b	13.79	14.59	14.17	13.78
Cops8	67.45	68.6	66.78	69.11
Copz1	135.39	136.69	142.15	143.15
Copz2	104.35	92.31	111.25	107.53
Coq10a	10.79	12.25	9.88	11.43
Coq10b	26.05	24.36	27.47	28.03
Coq2	67.11	71.62	67.15	67.54
Coq3	14.94	16.01	14.65	14.68
Coq4	6.99	5.48	6.46	6.01
Coq5	16.56	19.67	18.1	21.33
Coq6	16.7	18.18	18.75	19.53
Coq7	15.48	13.91	13.17	14.13
Coq9	62.62	59.87	60.49	61.37
Corin	0.05	0	0.04	0.05
Coro1a	1.22	1.05	1.97	2.04
Coro1b	147.26	144.2	148.71	148.9
Coro1c	56.72	54.85	57.38	60.82
Coro2a	0.22	0.28	0.55	0.69
Coro2b	13.01	13.25	13.62	12.98
Coro6	1.97	0.88	2.8	3.19
Coro7	10.54	9.29	9.78	10.18
Cort	0.57	0	0	0
Cotl1	72.16	66.05	69.77	71.15
Cox10	12.31	11.18	10.35	11.7
Cox11	12.04	12.72	12.86	13.44
Cox14	132.29	147.53	148.43	136.87
Cox15	13.86	13.32	13.37	15.42
Cox16	40.21	45.34	47.15	43.81
Cox17	190.31	191.41	211.16	163.62
Cox18	16.68	16.13	15.45	17.46
Cox19	59.42	60.22	61.18	58.8
Cox20	54.75	51.98	56.47	53.86
Cox4i1	737.68	783.03	790.33	706.89
Cox4i2	2.21	1.83	4.77	3.67
Cox5a	242	254.87	269.62	253.72
Cox5b	282.94	293.42	302.51	259.15
Cox6a1	645.18	640.93	671.33	569.67
Cox6a2	2.47	1.43	6.7	4.71
Cox6b1	339.5	330.09	339.52	317.39
Cox6b2	11.21	13.71	7.72	6.35
Cox6c	439.34	443.09	466.99	414.17
Cox7a1	4.54	4.08	6.55	4.93
Cox7a2	114.57	128.53	124.51	127.81
Cox7a2l	487.61	503.38	520.62	490.12
Cox7b	138.72	140.83	142.74	130.21
Cox7b2	0	0	0	0
Cox7c	475.43	513.3	524.32	412.46
Cox8a	491.94	488.38	497.71	470.89
Cox8b	0.42	0	2.09	1.24
Cox8c	0	0	0	0
Cp	7.91	7.58	8.73	8.76
Cpa1	0	0	0	0
Cpa2	0	0	0.08	0
Cpa3	0.09	0	0.29	0.78
Cpa4	0	0	0	0
Cpa5	0	0	0	0
Cpa6	0.39	0.64	0.75	0.96
Cpb1	0	0	0	0
Cpb2	0	0	0.07	0
Cpd	51.12	47.6	46.58	49.97
Cpe	131.54	135.68	112.53	112.26
Cpeb1	5.01	4.5	5.89	5.79
Cpeb2	7.89	8.31	7.79	8.36
Cpeb3	3.43	3.65	2.49	3.12
Cpeb4	20.18	18.03	17.74	19.31
Cped1	68.08	61.01	49.25	57.71
Cphx1	0.23	0.15	0.32	0.23
Cphx2	0	0	0	0
Cplx1	0	0	0	0
Cplx2	0.52	0.56	0.81	0.62
Cplx3	0	0.09	0.29	0.09
Cplx4	0	0	0.06	0
Cpm	0.33	0.33	0.26	0.54
Cpn1	0.07	0	0.12	0
Cpn2	0	0	0	0
Cpne1	109.84	104.32	98.99	102.39
Cpne2	27.23	27.88	26.98	28.13
Cpne3	28.54	25.12	25.93	29.19
Cpne4	0	0	0	0
Cpne5	0.11	0	0.02	0.03
Cpne6	0	0	0	0
Cpne7	0.72	0.77	0.09	0.31
Cpne8	20.07	18.93	22.23	20.59
Cpne9	0	0	0	0.04
Cpox	48.66	47.8	43.54	44.55
Cpped1	22.88	22.65	20.78	20.55
Cpq	26.05	23.58	25.03	25.77
Cps1	0	0	0	0
Cpsf1	29.98	29.17	29.21	29.25
Cpsf2	28.39	29.11	28.89	28.88
Cpsf3	43.78	43.54	45.33	45.66
Cpsf3l	43.81	45.57	40.72	42.33
Cpsf4	25.61	29.93	24.56	25.72
Cpsf4l	0.21	0.27	0.09	0.1
Cpsf6	28.05	25.02	26.22	27.4
Cpsf7	33.36	32.34	31.45	34.46
Cpt1a	32.98	31.67	32.25	32.72
Cpt1b	0	0	0.86	0
Cpt1c	39.62	41.07	39.29	42.26
Cpt2	46.18	46.83	43.73	42.18
Cptp	16.1	16.26	14.49	17.09
Cpvl	0	0	0	0
Cpxcr1	0	0	0	0
Cpxm1	91.67	82.54	93.73	93.25
Cpxm2	3.44	2.85	3.69	4.16
Cpz	11.47	11.42	12.88	11.82
Cr1l	94.92	94.67	98.51	98.65
Cr2	0.12	0.02	0.02	0.02
Crabp1	1.37	1.36	1.93	0.82
Crabp2	7	5.49	5.84	5.37
Cracr2a	1.18	0.82	0.79	0.59
Cracr2b	2.99	2.51	4.49	4.53
Cradd	6.11	6.2	5.55	5.93
Cramp1l	11.35	10.58	10.06	10.19
Crat	14.05	13.58	12.64	13.32
Crb1	0	0	0	0
Crb2	0.06	0.02	0.11	0.11
Crb3	0	0	0.37	0.22
Crbn	20.02	18.85	18.33	20.36
Crcp	31.39	30.66	29.31	30.99
Crct1	0	0	0	0
Creb1	17.32	15.12	15.57	17.02
Creb3	77.48	77.5	78.14	79.67
Creb3l1	65.21	61.48	78.11	77.19
Creb3l2	52.55	46.38	43.73	51.83
Creb3l3	1.36	2.32	3.28	4.56
Creb3l4	4.34	4.5	3.33	3.47
Creb5	1.16	1.11	1.33	1.71
Crebbp	18.03	14.53	14.47	16.74
Crebl2	10.12	11.19	11.07	11.93
Crebrf	13.59	13.7	11.59	14.37
Crebzf	38.2	37.27	34.45	36.73
Creg1	100.08	96.89	96.57	107.82
Creg2	0.38	0.17	0.25	0.33
Creld1	86.49	86.92	84.84	93.62
Creld2	525.56	533.16	469.43	465.5
Crem	11.56	11.02	9.67	10.18
Crh	0	0	0	0
Crhbp	0.22	0	0.06	0.22
Crhr1	0	0	0.04	0
Crhr2	0	0	0	0
Crim1	17.46	16.15	15.98	16.27
Crip1	72.65	73.22	119.99	90.97
Crip2	25.31	25.24	46.48	45.84
Crip3	0	0.14	0.11	0.14
Cript	58.83	59.67	59.48	68.4
Crisp1	0.18	0.27	0.15	0
Crisp2	0.09	0	0	0.09
Crisp3	0	0	0	0
Crisp4	0	0	0	0
Crispld1	0.7	0.85	1.02	1.25
Crispld2	42.5	40.39	43.48	45.9
Crk	72.77	73.09	72.96	76.73
Crkl	28.4	25.73	27.16	29.98
Crlf1	679.26	677.68	772.79	752.69
Crlf2	19.05	20.65	26.54	22.14
Crlf3	13.04	14.47	13.27	13.99
Crls1	27.67	27.9	25.11	29.25
Crmp1	0.12	0.21	0.31	0.41
Crnde	1.65	3.08	3.16	4.02
Crnkl1	39.52	39.21	36.15	37.41
Crnn	0	0	0	0
Crocc	6.7	7.01	6.37	5.96
Crot	42.92	38.35	37.32	43.08
Crp	0.52	0.51	0.31	0.66
Crtac1	0.14	0	0.04	0.05
Crtam	0.06	0	0.11	0
Crtap	258.56	254.93	256.5	256.52
Crtc1	7.74	7.51	7.23	7.51
Crtc2	30.11	30.51	27.82	27.3
Crtc3	19.96	17.42	17.27	19.28
Crx	0.04	0	0	0
Crxos	0	0	0	0
Cry1	6.14	5.31	5.81	5.54
Cry2	12.13	10.34	11.79	10.92
Cryaa	0	0	0	0
Cryab	133.58	127.88	171.74	164.19
Cryba1	0	0	0	0
Cryba2	0	0	0	0
Cryba4	0	0	0.15	0
Crybb1	0	0	0	0
Crybb2	0	0	0	0
Crybb3	0.18	0	0.44	0
Crybg3	12.95	12.25	9.91	11.23
Cryga	0	0	0	0
Crygb	0	0	0	0
Crygc	0	0	0	0
Crygd	0	0	0	0
Cryge	0	0	0	0
Crygf	0	0	0	0
Crygn	0.45	0.22	0.19	0.23
Crygs	0	0.56	0.16	0.19
Cryl1	8.02	9.01	9.18	9.51
Crym	0	0.2	0	0.2
Cryz	24.36	27.62	23.36	24.76
Cryzl1	34.71	36.15	35.11	41.23
Cs	172.54	166.7	165.7	168.76
Csad	25.72	26.17	24.5	25.93
Csdc2	0.4	0.44	0.42	0.5
Csde1	230.79	226.7	225.83	243.28
Cse1l	60.54	61.5	55.88	58.74
Csf1	683.49	638.46	601.41	630.98
Csf1r	8.01	7.81	10.47	10.44
Csf2	0	0	0	0
Csf2ra	7.66	7.79	9.69	9.72
Csf2rb	4.85	5.87	5.18	4.69
Csf2rb2	2.12	2.53	2.66	2.93
Csf3	0.28	0	0.47	0.46
Csf3r	0.03	0.1	0.17	0.09
Csgalnact1	113.75	106.3	104.51	111.73
Csgalnact2	34.8	34.63	35.17	37.29
Csk	39.15	42.24	40.07	39.69
Csl	0.06	0	0.11	0.13
Csmd1	0.16	0.13	0.13	0.08
Csmd2	0	0	0.01	0.02
Csmd2os	0	0	0	0
Csmd3	0	0	0.02	0.01
Csn1s1	0	0	0	0
Csn1s2a	0	0	0	0
Csn1s2b	0	0	0	0
Csn2	0	0	0	0
Csn3	0	0.08	0.2	0.08
Csnk1a1	376.15	365.51	333.5	356.53
Csnk1d	112.88	110.53	107.48	105.93
Csnk1e	35.69	36.12	38.05	37.97
Csnk1g1	14.24	12.66	12.46	13.89
Csnk1g2	109.42	101.97	107.02	105.36
Csnk1g3	34.05	36.01	33.02	34.62
Csnk2a1	85.85	80.85	78.99	83.84
Csnk2a2	23.12	23.41	21.84	24.67
Csnk2b	121.93	126	122.66	116.36
Csnka2ip	0	0	0.08	0
Cspg4	0.35	0.16	0.67	0.78
Cspg5	0.06	0.19	0.05	0.29
Cspp1	15.25	15.04	13.06	14.62
Csrnp1	8.51	7.41	9.75	10
Csrnp2	8.47	8.09	6.85	6.51
Csrnp3	0	0	0.01	0.01
Csrp1	94.77	91.38	93.72	95.76
Csrp2	207.28	212.12	184.45	170.61
Csrp2bp	16.81	14.99	16.48	16.49
Csrp3	0.88	0.72	6.96	6.26
Cst10	0	0	0	0
Cst11	0	0	0	0
Cst12	0	0	0	0
Cst13	0	0	0	0
Cst3	515.73	516.56	561.94	524.72
Cst6	0	0.03	0.49	0.28
Cst7	0	0	0.11	0.13
Cst8	0	0	0	0
Cst9	0	0	0	0
Csta1	0	0	0	0
Cstad	0.81	2.41	1.49	1.94
Cstb	193.64	196.03	221.32	207.07
Cstf1	39.51	39.67	34.09	36.11
Cstf2	16.6	16	16.7	17.17
Cstf2t	38.07	37.82	34.77	37.57
Cstf3	35.37	31.77	34.07	35.61
Cstl1	0	0.22	0	0
Ctag2	0	0	0	0
Ctage5	121.66	111.47	99.78	115.39
Ctbp1	118.42	113.74	112.6	114.8
Ctbp2	49.85	48.72	45.66	50.59
Ctbs	11.24	10.64	11.48	10.77
Ctc1	15.24	12.56	13.61	15.66
Ctcf	41.97	39.33	36.23	39.93
Ctcfl	0	0.04	0	0
Ctcflos	0.04	0	0	0.04
Ctdnep1	113.91	107.53	106.09	107.4
Ctdp1	20.97	18.45	19.82	19.58
Ctdsp1	67	68.1	65.33	67.76
Ctdsp2	202.75	188.74	186.13	196.71
Ctdspl	14.73	13.75	12.74	14.27
Ctdspl2	12.32	11.63	11.41	13.26
Ctf1	1.23	0.84	1.19	1.98
Ctf2	0	0	0	0
Ctgf	16.96	14.08	19.87	17.09
Cth	24.54	21.54	24.63	28.45
Cthrc1	569.1	581.67	453.01	478.79
Ctif	10.71	10.51	9.21	11.31
Ctla2a	283.97	312.76	503.6	476.91
Ctla2b	39.52	42.73	63.84	52.14
