WT_1	WT_2	KO_1	KO_2
Ebf2	13.4	12.55	13.72	12.68
Ebf3	10.76	9.51	10.79	8.77
Ebf4	0.79	0.63	0.68	0.52
Ebi3	0.16	0.35	1.17	0.56
Ebna1bp2	60.06	55.69	51.82	59.87
Ebp	54.47	61.06	46.81	48.01
Ebpl	15.43	13.68	14.97	14.35
Ecd	28.42	29.78	32.9	31.73
Ece1	99.8	88.08	114.63	105.79
Ece2	33.72	36.35	33.84	35.74
Ecel1	0.19	0.12	0.25	0.17
Ech1	60.63	70.75	65.29	68.21
Echdc1	11.04	8.77	9.21	9.35
Echdc2	27.66	25.65	20.26	21.25
Echdc3	1.67	1.74	1.55	1.75
Echs1	105.59	108.31	94.57	97.88
Eci1	44.01	42.49	34.44	40.35
Eci2	72.88	76.33	73.14	77.25
Eci3	0.68	1.42	0.73	0.4
Ecm1	149.49	156.45	161.41	162.26
Ecm2	4.78	3.51	4.19	3.53
Ecscr	17.28	19.74	35.92	37.93
Ecsit	22.53	24.28	25.09	23.66
Ect2	22.94	19.13	29.75	28.14
Ect2l	0.04	0	0	0
Eda	1.86	2.03	2.61	2.92
Eda2r	13.85	11.69	18.84	15.69
Edar	0.06	0	0	0.03
Edaradd	0.03	0.03	0.12	0.06
Edc3	17.63	16.2	21.83	18
Edc4	32.21	29.61	33.88	31.37
Eddm3b	0	0	0.1	0
Edem1	71.66	58.42	62.71	58.48
Edem2	25.38	25.27	24.16	26.16
Edem3	29.86	23.63	33.61	29.01
Edf1	332.68	375.24	302.05	350.03
Edil3	0.73	0.76	0.64	0.49
Edn1	19.43	17.03	17.6	18.51
Edn2	0	0	0.2	0
Edn3	0	0	0	0
Ednra	7.79	7.71	10.04	9.59
Ednrb	7.9	6.75	17.97	17.44
Edrf1	8.87	7.59	9.1	8.26
Eea1	27.64	24.5	32.53	28.36
Eed	41.39	35.77	44.53	43.59
Eef1a1	13662.44	13213.86	12976.83	12928.38
Eef1a2	3.48	3.57	3.56	2.59
Eef1b2	932.72	1028.96	800.64	840.4
Eef1d	300.27	323.15	237.28	248.23
Eef1e1	62.95	48.83	70.53	69.41
Eef1g	1879.26	1939.77	1776.18	1787.56
Eef2	2855.15	2920.61	2781.65	2783.38
Eef2k	21.65	19.87	19.02	20.68
Eef2kmt	12.52	16.28	15.23	13.77
Eefsec	12.98	12.8	12.95	10.61
Eepd1	1.24	1.29	0.99	1.59
Efcab1	0.2	0.31	0.11	0.12
Efcab10	0	0	0	0
Efcab11	5.27	4.61	4.81	6.04
Efcab12	0.13	0.13	0.05	0.2
Efcab14	20.47	16.73	23.89	22.53
Efcab2	1.52	1.58	1.62	1.28
Efcab3	0	0.06	0	0
Efcab5	0.23	0.43	0.38	0.37
Efcab6	0.09	0.14	0.25	0.05
Efcab7	1.41	2.17	3.15	2.37
Efcab8	0	0.16	0.08	0.09
Efcab9	0	0.31	0.51	0
Efcc1	0.6	0.77	0.57	0.45
Efemp1	123.35	129.06	121.79	119.29
Efemp2	945.18	1094.89	943.31	949.32
Efhb	0.33	0.33	0.63	0.52
Efhc1	2.41	2.79	3.35	2.23
Efhc2	0.04	0.09	0.05	0.05
Efhd1	0.93	1.25	1.08	0.91
Efhd2	64.29	57.23	77.32	77.38
Efna1	7.39	7.76	7.07	8.73
Efna2	5.58	6.63	5.07	4.97
Efna3	1.59	1.51	2.54	2.96
Efna4	10.93	10.39	11.24	11.36
Efna5	4.64	4.57	4.3	3.94
Efnb1	107.35	89.96	85.6	83.65
Efnb2	34.61	30.72	38.66	38.21
Efnb3	0.03	0.28	0.11	0.27
Efr3a	54.66	49.53	57.74	52.82
Efr3b	3.81	3.68	3.42	3.16
Efs	22.65	23.51	20.56	19.92
Eftud1	12.51	14.56	16.67	15.79
Eftud2	73.53	70.8	82.04	79.8
Egf	0.3	0.39	0.33	0.34
Egfbp2	0	0	0	0
Egfem1	0	0	0	0
Egfl6	0.16	0.33	0.18	0.05
Egfl7	35.82	42.61	36.23	39.03
Egfl8	0.89	0.9	0.54	0.56
Egflam	0.99	0.97	0.66	0.89
Egfr	97.14	88.3	123.94	114.91
Egln1	49.46	45.17	62.57	62.12
Egln2	90.85	81.83	63.09	62.53
Egln3	3.88	3.5	5.63	6.04
Egr1	98.12	120.04	139.2	122.94
Egr2	26.62	22.63	24.55	25.57
Egr3	6.9	5.13	7.87	5.56
Egr4	0.21	0.05	0.17	0.12
Ehbp1	10.39	9.7	10.21	9.25
Ehbp1l1	117.22	109.19	91.74	93.08
Ehd1	153.56	139.24	151.01	148.09
Ehd2	176.55	175.91	193	192.44
Ehd3	4.37	4.35	5.98	5.33
Ehd4	24.65	22.13	28.11	29.07
Ehf	0.02	0.03	0.35	0.14
Ehhadh	4.31	2.77	4.23	3.44
Ehmt1	34.23	35.84	31.2	32.38
Ehmt2	119.67	112.23	100.45	93.64
Ei24	64.97	63.33	70.21	69.67
Eid1	88.37	89.04	76.57	76.05
Eid2	27.76	26.5	23.45	27.08
Eid2b	4.84	5.21	4.19	4.46
Eid3	2.36	2.47	2.38	2.08
Eif1	729.51	725.98	677.69	693.18
Eif1a	124.61	108.11	147.98	141.6
Eif1ad	25.36	23.2	29.88	31.98
Eif1ax	209.76	232.78	242.95	261.29
Eif1b	56.66	64.12	67.26	70.5
Eif2a	58.85	60.11	73.49	70.76
Eif2ak1	42.64	42.11	48.17	43.74
Eif2ak2	32.79	28.93	40.49	37.23
Eif2ak3	19.97	15.75	18.78	19.28
Eif2ak4	13.11	10.26	13.03	11.92
Eif2b1	34.95	30.27	42.23	42.14
Eif2b2	44.89	45.01	49.93	52.07
Eif2b3	39	34.93	40.12	40.42
Eif2b4	37.14	36.99	39.02	37.06
Eif2b5	52.41	52.01	50.59	51.41
Eif2d	36.89	34.93	39.08	35.88
Eif2s1	79.29	72.37	99.32	98.27
Eif2s2	256.62	286.54	332.56	353.87
Eif2s3x	116.79	108.24	145.76	140.69
Eif2s3y	61.09	59.67	69.3	60.63
Eif3a	320.16	308.9	327.38	303.55
Eif3b	268.82	256.29	272.61	269.38
Eif3c	381.85	399.49	453.95	437.98
Eif3d	148.3	167.7	193.75	202.29
Eif3e	349.49	355.34	375.12	364.66
Eif3f	392.31	439.42	361.95	360.9
Eif3g	189.07	192.65	190.44	196.52
Eif3h	293.53	315.08	362.38	363.33
Eif3i	239.55	263.72	256.35	278.5
Eif3j1	26.9	54.23	0.02	60.94
Eif3j2	102.98	64.63	133.85	71.19
Eif3k	320.99	354.49	274.97	291.09
Eif3l	169.51	177.31	208.7	214.22
Eif3m	266.42	247.94	217.44	218.78
Eif4a1	878.27	811.8	950.54	1000.19
Eif4a2	147.79	143.96	134.58	127.84
Eif4a3	141.24	149.79	172.37	174.64
Eif4b	352.33	343.77	328.57	309.37
Eif4e	77.93	73.32	84.3	83.52
Eif4e1b	0	0	0	0
Eif4e2	71.77	79.38	83.18	92.83
Eif4e3	21.52	24.95	23.53	24.91
Eif4ebp1	366.97	409.5	412.78	428.45
Eif4ebp2	56.36	44.35	60.69	57.61
Eif4ebp3	10.56	11.16	11.96	7.92
Eif4enif1	35.76	31.23	41.2	40.73
Eif4g1	314.04	283.66	321.28	312.75
Eif4g2	368.24	318.46	416.09	381.73
Eif4g3	55.07	58.26	64.3	57.46
Eif4h	356.3	342.9	345.87	346.74
Eif5	226.57	201.82	228.97	221.36
Eif5a	1068.69	1069.71	1210.99	1261.16
Eif5a2	8.68	7.75	10.19	9.41
Eif5b	65.29	71.96	67.4	68.89
Eif6	199.47	191.31	175.74	186.13
Elac1	7.23	6.46	6.67	6.44
Elac2	17.6	16.72	17	19.66
Elane	0.51	0.38	0	0.43
Elavl1	31.14	29.89	33.65	34.28
Elavl2	0.27	0.14	0.38	0.22
Elavl3	0.02	0	0	0.02
Elavl4	0.03	0.03	0.12	0
Eldr	2.87	3.19	2.35	3.4
Elf1	34.39	32.07	43.91	37.68
Elf2	24.4	23.18	27.66	25.63
Elf3	0.06	0.17	0.38	0.26
Elf4	21.68	18.95	29.38	25.46
Elf5	0	0.05	0	0
Elfn1	11.33	11.26	14.27	13.34
Elfn2	0.02	0.02	0.02	0.03
Elk1	17.64	17.36	20.3	18.58
Elk3	32.77	34.15	46.45	43.93
Elk4	14.98	12.49	16.57	14.12
Ell	15.29	15.36	18.09	15.97
Ell2	19.18	17.9	28.93	27.69
Ell3	0.34	0.27	0.29	0.38
Elmo1	2.32	1.93	3.9	2.92
Elmo2	33.22	34.05	37.32	34.53
Elmo3	1.62	2.07	1.88	1.71
Elmod1	0	0	0.14	0.19
Elmod2	12.87	12.41	14.86	13.92
Elmod3	6.73	6.81	6.69	6.35
Elmsan1	16.16	13.91	18.91	17.33
Eln	35.84	31.96	24.71	24.04
Elof1	59.97	59.08	48.94	54.11
Elovl1	89.68	97.16	126.91	122.66
Elovl2	0.03	0.06	0.03	0.03
Elovl3	0.3	0.72	0.45	0.47
Elovl4	2.45	2.58	3.46	2.49
Elovl5	75.21	73.29	80.44	77.41
Elovl6	14.67	13.35	13.7	12.17
Elovl7	0.16	0.3	0.24	0.36
Elp2	70.16	63.94	63.37	59.38
Elp3	75.72	70.62	70.87	65.02
Elp4	4.8	4.16	5.49	5.03
Elp5	57.78	55.7	56.98	66.34
Elp6	11.43	11.05	9.3	8.51
Emb	137.52	141.07	83.98	80.14
Emc1	26.1	23.21	24.74	24.73
Emc10	147.4	145.03	128.71	130.59
Emc2	81.3	82.6	74.82	83.61
Emc3	102.42	98.24	113.34	109.81
Emc4	63.83	67.08	76.31	84.78
Emc6	45.46	47.38	47.45	53.26
Emc7	172.83	155.52	221.02	224.28
Emc8	16.24	16.09	14.73	16.64
Emc8-1190005i06rik	7.92	6.92	6.79	2.71
Emc9	14.68	15.86	16.35	12.83
Emcn	9.9	10.41	14.78	15.89
Emd	68.74	65.96	79.85	89.56
Eme1	5.94	6.48	6.77	7.08
Eme2	10.83	9.51	9.15	8.42
Emg1	105.15	92.27	87.19	93.88
Emid1	1.87	1.65	1.66	1.52
Emilin1	123.94	125.01	111.18	109.77
Emilin2	253.58	242.62	232.94	225.78
Emilin3	0.03	0	0	0
Eml1	32.73	30.31	33.46	32.78
Eml2	23.72	22.2	20.57	22.56
Eml3	41.19	41.91	41.48	40.38
Eml4	24.84	22.49	25.31	21.64
Eml5	0.15	0.23	0.22	0.15
Eml6	0.9	0.68	0.83	1.05
Emp1	293.14	260.48	371.43	352.01
Emp2	61.53	58.33	76.62	71.7
Emp3	108.02	135.71	133.87	131.67
Emx1	0	0	0	0
Emx2	44.82	44.24	51.7	50.27
Emx2os	9.74	9.08	9.99	8.41
En1	24.06	26.55	22.53	22.59
En2	0.12	0.06	0.07	0.04
Enah	28.66	27.19	27.57	24.59
Enam	0	0	0	0
Enc1	240.49	203.69	237.28	221.91
Endod1	10.47	8.94	16.76	16.26
Endog	21.83	21.23	16.15	16.94
Endou	0.37	0.42	0.25	0.37
Endov	6.02	6.18	5.65	5.28
Eng	99.25	102.16	177.74	168.6
Engase	5.02	5.63	3.71	4.05
Enho	3.48	5.08	3.99	4.36
Enkd1	12.4	13.14	14.8	13.26
Enkur	0	0.48	0.21	0.54
Eno1	724.92	998.39	1472.61	1440.81
Eno1b	1193.88	944.12	801.46	944.43
Eno2	13.25	15.25	11.29	9.37
Eno3	19.61	19.08	32.24	36.51
Eno4	0.09	0.13	0.05	0.05
Enoph1	33.98	30.82	29.45	29.99
Enox1	4.22	4.1	4.13	3.49
Enox2	5.93	5.75	6.23	5.43
Enpep	5.09	5.06	6.69	5.68
Enpp1	2.11	1.68	3.58	3.09
Enpp2	6.96	6.35	7.53	6.99
Enpp3	7.95	6.72	9.53	8.97
Enpp4	6.63	6.28	6.66	6.33
Enpp5	9.92	11.34	10.64	11
Enpp6	0.11	0.04	0	0.08
Enpp7	0	0	0	0
Ensa	103.4	91.87	89.94	92.22
Enthd1	0	0	0.12	0
Enthd2	9.56	10.33	9.48	9.45
Entpd1	1.37	1.2	2.06	2.32
Entpd2	12.04	10.7	11.95	11.24
Entpd3	0.03	0.03	0	0.04
Entpd4	75.44	73.51	83.31	79.98
Entpd5	16.41	13.18	15.04	12.99
Entpd6	26.76	24.28	21.82	23.54
Entpd7	6.22	5.47	6.43	6.9
Entpd8	0	0	0.05	0
Eny2	39.91	42.79	39.66	37.71
Eogt	20.22	20.82	25.36	24.23
Eomes	0.51	0.42	0.23	0.31
Ep300	18.78	16.44	26.8	21.35
Ep400	23.66	18.45	28.03	24.31
Epas1	26.43	24.81	34	27.43
Epb4.1	18.81	19.07	26.56	23.45
Epb4.1l1	22.83	20.78	25.15	23.72
Epb4.1l2	197.64	177.5	204.86	192.74
Epb4.1l3	70.13	68.59	92.32	88.71
Epb4.1l4a	1.11	0.95	2.05	1.61
Epb4.1l4aos	49.95	50.6	29.38	32.1
Epb4.1l4b	0.59	0.64	0.65	0.59
Epb4.1l5	1	1.03	1.14	1.52
Epb4.2	0	0	0	0
Epc1	16.82	15.26	19.9	18.88
Epc2	16.56	15.93	20.56	17.17
Epcam	0.97	1.14	8.02	6.56
Epdr1	55.22	42.47	50.54	49.54
Epg5	12.61	10.65	14.18	12.28
Epgn	0	0	0	0.3
Epha1	6.45	4.6	7.47	6.8
Epha10	0	0.19	0	0
Epha2	5.93	5.87	8.01	8.24
Epha3	8.58	6.99	8.73	8.8
Epha4	2.69	1.94	2.27	2.01
Epha5	0	0.01	0	0
Epha6	0	0	0	0
Epha7	0.66	0.93	0.22	0.24
Epha8	0	0.02	0	0.03
Ephb1	0.12	0.21	0.31	0.27
Ephb2	31.46	29.77	28.8	27.73
Ephb3	39.12	41.31	40.91	40.59
Ephb4	44.32	38.99	46.22	46.01
Ephb6	4.02	3.26	4.16	4.62
Ephx1	107.06	100.48	122.65	122
Ephx2	6.75	7.99	6.25	4.04
Ephx3	0.14	0.05	0.15	0.16
Ephx4	0.09	0.55	0.89	0.72
Epm2a	4.06	3.66	1.75	2.67
Epm2aip1	18.54	12.77	19.2	17.33
Epn1	96.72	96.68	86.39	87.15
Epn2	15.43	13.76	18.68	17.01
Epn3	0.06	0	0.06	0.19
Epo	0	0	0	0
Epor	0.24	0.49	0.47	0.56
Eppin	0	0	0	0
Eppk1	0.53	0.5	0.82	0.9
Eprs	309.75	301.49	329.18	302.19
Eps15	39.36	33.67	41.59	36.89
Eps15l1	27.86	28.05	31.55	30.73
Eps8	8.75	8.46	14.32	12.71
Eps8l1	1.26	1.36	0.82	0.72
Eps8l2	1.68	1.3	2.62	2.68
Eps8l3	0	0	0	0
Epsti1	0.78	1.09	1.5	1.49
Ept1	20.53	16.42	20.57	20.06
Epx	0	0	0	0.14
Epyc	0.2	0.07	0.07	0.07
Eqtn	0.1	0.2	0.11	0.3
Eral1	17.04	14.91	17.57	15.38
Erap1	26.8	22.79	33.06	30.72
Eras	0	0	0	0
Erbb2	14.6	13.13	14.65	13.18
Erbb2ip	73.8	62.6	74.41	66.02
Erbb3	0.84	0.49	1.63	1.39
Erbb4	0	0	0	0
Erc1	15.76	12.98	19.17	17.77
Erc2	0.18	0.05	0.37	0.3
Ercc1	40.73	45.78	47.96	50.32
Ercc2	11.08	11.77	11.77	11.43
Ercc3	34.56	34.84	38.49	35.89
Ercc4	5.99	6.01	6.06	5.62
Ercc5	14.12	13.81	13.93	12.81
Ercc6	4.74	4.37	5.85	5.18
Ercc6l	11.55	9.87	14.12	14.17
Ercc6l2	10.65	9.47	12.32	10.97
Ercc8	4.22	2.98	4.67	4.55
Erdr1	121.54	149.16	117.32	128.55
Ereg	1.14	0.72	1.93	1.5
Erf	60.97	63.48	67.26	67.68
Erg	2.43	3.4	6.1	5.15
Ergic1	121.61	125.36	163.16	161.1
Ergic2	36.19	35.32	53.04	45.14
Ergic3	199.3	208.47	204.97	211.79
Erh	310.67	322.62	349.38	375.43
Eri1	23.45	18.54	23.2	23.63
Eri2	7.89	6.75	10.25	9.16
Eri3	92.51	93.42	92.44	96.29
Erich1	11.05	10.36	14.55	14
Erich2	0	0	0	0
Erich3	0	0	0	0
Erich4	0	0	0	0
Erich5	0	0	0	0
Erich6	0	0.05	0.17	0.06
Erlec1	38.14	40.89	43.95	40.97
Erlin1	36.66	31.54	39.38	37.05
Erlin2	33.99	31	35.37	34.19
Ermap	0.07	0.07	0.24	0.19
Ermard	10.43	9.88	9.5	8.18
Ermn	0	0.03	0.07	0
Ermp1	20.47	17.79	22.43	18.95
Ern1	20.11	13.96	19.87	18.29
Ern2	0	0	0	0
Ero1l	74.88	67.71	96.96	89.16
Ero1lb	2.94	2.11	3.23	3.45
Erp27	0	0	0	0
Erp29	223.84	228.57	217.54	222.62
Erp44	86.17	90.41	99.01	99.1
Errfi1	91.28	81.63	88.84	85.33
Erv3	0.1	0.07	0.11	0.26
Esam	10.91	11.44	15.53	15.94
Esco1	9.04	8.63	10.88	8.92
Esco2	9.08	9.24	9.58	9.09
Esd	449.26	476.3	560.53	595.74
Esf1	36.97	38.65	41.72	43.08
Esm1	4.97	4.64	6.29	5.22
Esp1	0	0	0	0
Esp15	0	0	0	0
Esp16	0	0	0	0
Esp18	0	0	0	0
Esp23	0	0	0	0
Esp24	0	0	0	0
Esp3	0	0	0	0
Esp31	0	0	0	0
Esp34	0	0	0	0
Esp36	0	0	0	0
Esp38	0	0	0	0
Esp4	0	0	0	0
Esp5	0	0	0	0
Esp6	0	0	0	0
Esp6Esp5	0	0	0	0
Esp8	0	0	0	0
Espl1	13.41	10.19	11.68	12.18
Espn	0.55	0.83	0.34	0.24
Espnl	0.04	0.02	0.09	0.05
Esr1	13.65	12.14	13.87	11.77
Esr2	0	0	0.04	0
Esrp1	0.08	0	1.05	0.72
Esrp2	1.27	1.17	2.48	2.81
Esrra	30.05	28.12	29.39	29.26
Esrrb	0.03	0	0.03	0.03
Esrrg	0.06	0.12	0.09	0.05
Esx1	0	0	0	0
Esyt1	155.14	127.58	145.34	141.25
Esyt2	109.61	90.27	106.26	99.18
Esyt3	0.02	0.02	0.21	0.03
Etaa1	8.44	8.39	10.64	9.76
Etaa1os	1.23	1.24	0.58	1.55
Etd	0	0	0	0
Etf1	158.33	137.26	166.28	157.28
Etfa	162.46	156.38	162.22	156.2
Etfb	245.19	260.75	168.94	195.44
Etfdh	42.26	35.04	38.69	38.79
Ethe1	19.24	22.32	18.01	19.59
Etl4	0.79	0.84	1.18	1.21
Etnk1	35.27	28.1	33.04	29.92
Etnk2	0.29	0.25	0.11	0.11
Etnppl	0	0	0	0
Etohd2	1.34	1.2	1.15	1.33
Etohi1	18.12	17.18	17.08	16.21
Ets1	45.2	37.14	56.92	53.82
Ets2	23.12	20.87	35.45	34.76
Etv1	0.69	0.67	1.21	0.96
Etv2	0	0	0	0
Etv3	14.4	10.82	16.25	14.55
Etv4	3.8	3.78	6.47	6.62
Etv5	8.16	7.48	9.78	9.84
Etv6	24.85	20.88	27.14	25.13
Eva1a	1.96	0.77	3.6	3.23
Eva1b	82.18	75.87	57.89	63.3
Eva1c	0.22	0.23	0.79	0.55
Evc	22.06	22	20.48	18.82
Evc2	27.94	28.27	26	26.45
Evi2a	10.07	8.17	12.75	13.28
Evi2b	0.47	0.41	1.7	1.23
Evi5	25.42	22.47	25.13	23.34
Evi5l	13.74	11.51	12.13	12.11
Evl	46.1	50.88	45.37	45.19
Evpl	0.27	0.07	0.44	0.25
Evx1	0	0	0	0
Evx2	0	0	0	0
Ewsr1	187.58	189.65	209.19	192.92
Exd1	0.59	0.56	0.53	0.4
Exd2	12.29	10.03	11.79	12.78
Exo1	5.69	4.76	7.18	7.2
Exo5	19.26	16.51	18.8	16.87
Exoc1	26.47	27.24	32.09	28.5
Exoc2	24.39	20.98	27.88	28.87
Exoc3	21.26	24	25.2	24.18
Exoc3l	1.64	2.68	2.76	3.12
Exoc3l4	3.68	4.27	4.05	4.96
Exoc4	35.86	28.83	40.14	36.07
Exoc5	52.77	48.51	56.8	51.13
Exoc6	2.83	3.3	4.54	4.44
Exoc6b	17.9	16.39	23.03	22.58
Exoc7	26.26	24.24	26.99	27.28
Exoc8	11.2	9.04	10.37	10.25
Exog	5.98	6.11	6.37	6.22
Exosc1	29.56	30.2	35.49	35.71
Exosc10	47.25	46.36	58.28	56.25
Exosc2	42.71	38.48	35.79	38.86
Exosc3	60.6	51.22	54.18	49.47
Exosc4	25.34	26.14	23.63	24.92
Exosc5	54.51	53.71	37	40.61
Exosc6	47.75	44.38	32.18	37.06
Exosc7	44.25	34.08	26.88	37.05
Exosc8	48.99	51.35	55.72	54.27
Exosc9	67.34	64.71	53.8	52.92
Exph5	0.01	0.05	0.02	0.04
Ext1	119.35	112.39	155.86	153.45
Ext2	134.79	128.08	152.34	147.54
Extl1	1.06	0.97	1.59	1.6
Extl2	26.52	22.5	26.24	25.72
Extl3	52.4	41.69	56.24	51.87
Eya1	0.03	0.03	0.06	0.03
Eya2	6.66	7.4	5.73	5.87
Eya3	16.54	17.91	21.99	21.38
Eya4	4.24	4.06	4.1	3.42
Ezh1	11.97	12.26	13.89	13.02
Ezh2	35.86	32.19	40.36	36.35
Ezr	10.5	9.76	11.38	11.87
F10	0	0.18	0.22	0.2
F11	0	0	0	0
F11r	22.86	21.05	28.16	24.78
F12	0	0	0.06	0
F13a1	2.75	2.53	7.11	4.67
F13b	0	0	0	0
F2	0.05	0.06	0	0.06
F2r	143.89	133.44	158.89	151.28
F2rl1	0.24	0.61	1.79	1.59
F2rl2	0	0	0	0.2
F2rl3	0.76	0.51	1.32	1.66
F3	697.91	711.96	681.01	656.97
F420014N23Rik	1.65	1.05	1.08	1.06
F5	0.03	0.03	0.16	0.05
F630028O10Rik	0.28	0.24	0.69	0.18
F630042J09Rik	0.03	0.11	0.04	0
F630111L10Rik	0.01	0	0	0
F630206G17Rik	0	0	0	0
F7	3.5	3.89	3.35	2.19
F730035M05Rik	0.09	0	0	0
F730043M19Rik	11.92	11.07	11.58	11.95
F8	0.81	0.66	0.67	0.74
F830002L21Rik	0	0	0	0
F830016B08Rik	2.7	1.88	3.05	2.91
F830045P16Rik	0	0	0.13	0.13
F8a	5.42	4.8	5.14	3.78
F9	0	0	0	0
F930015N05Rik	0.12	0.33	0.73	0.51
Fa2h	0	0	0	0
Faah	0.03	0.17	0.34	0.1
Faap100	10.42	10.02	9.44	9.31
Faap20	40.77	47.27	32.59	30.23
Faap24	13.83	13.2	15.51	15.2
Fabp1	0	0	0	0
Fabp12	0	0	0	0
Fabp2	0	0	0	0
Fabp3	16.69	20.67	15.11	11.41
Fabp4	292.51	335.88	254.77	245.96
Fabp5	156.42	176.42	267.38	275.94
Fabp6	0	0	0	0
Fabp7	11.23	9.29	8.68	12.39
Fabp9	0	0	0	0
Fadd	12.24	12.47	12.02	12.28
Fads1	157.9	161.81	177.21	166.02
Fads2	128.66	127.23	132.49	121.86
Fads3	121.93	114.89	169.33	175.65
Fads6	3.87	5.02	5.63	5.12
Faf1	31.32	29.39	32.97	32.15
Faf2	42.09	40.2	44.86	42.25
Fah	33.1	35.12	31.71	32.64
Fahd1	14.73	16.49	12.48	14.25
Fahd2a	5.4	5.55	5.39	4.23
Faim	45.3	51.23	45.71	46.62
Faim2	0.05	0	0.03	0.03
Faiml	0	0	0	0
Fam101a	0.34	0.21	0.15	0.23
Fam101b	19.08	16.76	21.2	20.16
Fam102a	4.51	3.35	4.44	3.7
Fam102b	27.33	23.17	39.29	35.89
Fam103a1	62.77	61.11	65.09	66.86
Fam104a	41.63	41.73	41.56	44.04
Fam105a	4.93	3.97	4.45	3.9
Fam107a	0.03	0	0.08	0.08
Fam107b	10.61	9.05	12.92	12.48
Fam109a	13.58	12.12	11.29	11.26
Fam109b	6.75	6.57	6.84	6.53
Fam110a	24.49	24.43	19.22	18.18
Fam110b	10.17	10.49	9.94	10.52
Fam110c	0.99	1	0.81	1.31
Fam111a	38.57	32.78	48.72	46.37
Fam114a1	134.57	141.82	139.33	135.15
Fam114a2	48.17	53.74	50.93	49.6
Fam117a	4.98	5.75	3.71	2.99
Fam117b	15.53	12.26	18.04	16.55
Fam118a	19.41	17.27	17.4	16.75
Fam118b	18.97	19.65	16.18	16.08
Fam120a	189.78	173.4	212.34	204.36
Fam120aos	5.42	6.72	7.94	7.81
Fam120b	13.87	14.73	15.11	13.7
Fam120c	5.34	4.75	6.01	5.39
Fam122a	16.48	20.23	18.27	18.99
Fam122b	6.72	5.12	5.46	6.68
Fam122c	0	0	0	0
Fam124a	7.58	9.39	6.25	5.49
Fam124b	0.23	0	0.13	0.17
Fam126a	23.61	21.28	21.54	20.58
Fam126b	4.01	4.11	4.52	3.26
Fam129a	107.87	89.16	102	93.35
Fam129b	222.85	196.9	248.59	240.37
Fam129c	1.11	0.9	0.63	0.91
Fam131a	3.61	3.6	2.93	2.66
Fam131b	13.77	10.6	12.66	13.01
Fam131c	0.08	0	0.08	0.18
Fam132a	40.28	37.96	41.05	41.41
Fam132b	2.11	2.73	5.9	6.31
Fam133b	19.32	22.46	20.87	21.37
Fam134a	61.94	62.55	56.88	53.63
Fam134b	1.54	1.94	3.17	2.58
Fam134c	48.57	44.45	44.36	42.21
Fam135a	11.43	9.74	13.36	11.9
Fam135b	0	0.02	0	0.03
Fam136a	41.33	37.61	44.12	42.37
Fam13a	0.43	0.77	0.47	0.38
Fam13b	36.47	30.41	37.57	32.24
Fam13c	12.38	12.9	9.24	9.82
Fam149a	14.36	14.85	17.62	16.83
Fam149b	17.33	15.72	18.94	20.12
Fam150a	0.41	0.55	0.6	1.71
Fam150b	0.23	0.23	0.25	0.34
Fam151a	0	0	0	0.36
Fam151b	2.54	3.39	5.64	5.86
Fam155a	0	0.04	0	0
Fam159a	0.26	0.13	0.14	0
Fam159b	0	0	0	0
Fam160a1	4.33	3.97	4.24	4.32
Fam160a2	4.1	4.17	4.66	3.88
Fam160b1	23.72	20.31	26.69	23.06
Fam160b2	12.28	15.4	12.66	12.01
Fam161a	4.44	5.87	4.78	4.9
Fam161b	0.72	0.69	0.86	0.82
Fam162a	216.23	206.43	285.27	298.09
Fam162b	0	0	0	0
Fam163a	0	0	0	0
Fam163b	0.07	0	0	0
Fam166a	0	0	0	0
Fam166b	0.27	0	0.1	0.1
Fam167a	0.21	0.26	2.05	1.84
Fam167b	2.71	2.86	3.23	3.78
Fam168a	34.18	31.03	33.59	30.6
Fam168b	105.28	87.77	96.69	88.2
Fam169a	0.17	0.12	0.13	0.14
Fam169b	0.39	0.24	0.26	0.35
Fam170a	0	0	0	0
Fam170b	0	0	0	0
Fam171a1	41.56	38.88	40.41	37.59
Fam171a2	25.37	23.2	21.41	23.27
Fam171b	10.05	8.71	10.41	9.35
Fam172a	24.5	19.88	24.82	23.35
Fam173a	41.56	41.19	33.84	35.68
Fam173b	23	20.73	19.63	15.95
Fam174a	29.56	24.35	24.2	24.56
Fam174b	7.62	6.49	8.19	7.25
Fam175a	5.62	5.98	6.71	6.63
Fam175b	28.27	27.41	31.8	29.48
Fam177a	15.67	17.41	20.11	21.37
Fam178a	15.55	14.02	18.55	15.33
Fam178b	0.39	1.3	0	0.44
Fam179a	0	0	0	0
Fam179b	13.57	10.57	15.73	14.09
Fam180a	0.07	0.37	0.08	0
Fam181a	0	0	0	0
Fam181b	0.42	0.8	0.4	0.9
Fam183b	0	0	0	0
Fam184a	0.33	0.25	0.18	0.31
Fam184b	0.05	0.05	0.03	0.18
Fam185a	6.35	5.29	6.46	5.46
Fam186b	0.24	0.21	0.45	0.12
Fam187a	0	0	0	0.08
Fam187b	0	0	0.2	0.11
Fam188a	24.89	22.87	28.47	25.5
Fam188b	3.6	2.86	3.88	2.95
Fam189a1	0.05	0	0	0.03
Fam189a2	2	2.28	1.51	1.13
Fam189b	23.73	23.36	22.21	19.05
Fam192a	51.76	56.57	53.51	56.05
