WT_1	WT_2	KO_1	KO_2
Cpm	0.07	0.19	0.02	0.09
Cpn1	0	0	0	0
Cpn2	0.05	0	0.04	0
Cpne1	66.03	64.86	61.71	71.9
Cpne2	16.09	19	14.01	23.25
Cpne3	21.48	23.74	16.82	27.33
Cpne4	0	0	0.02	0
Cpne5	0	0	0.04	0
Cpne6	0	0	0	0
Cpne7	0.2	0.21	0.11	0.19
Cpne8	16.61	16.94	24.4	35.22
Cpne9	0	0	0	0
Cpox	17.95	17.42	28.23	22.88
Cpped1	56.48	59.83	36.27	46.59
Cpq	64.93	64.53	49.59	68.84
Cps1	0	0	0	0
Cpsf1	23.71	22.22	23.82	24.38
Cpsf2	24.71	22.37	21.06	23.23
Cpsf3	33.31	37.54	28.99	37.63
Cpsf3l	22.37	23.72	21.23	25.68
Cpsf4	17.8	16.52	17.42	14.86
Cpsf4l	0.1	0.09	0.23	0.1
Cpsf6	18.8	19.2	17.15	20.92
Cpsf7	24.76	22.23	20.91	22.91
Cpt1a	16.99	19.51	12.17	16.92
Cpt1b	203.05	212.28	103.85	126.55
Cpt1c	10.86	11.28	10.34	12.1
Cpt2	263.44	266.36	194.38	204.83
Cptp	9.79	9.58	9.53	9.25
Cpvl	0	0	0.06	0
Cpxcr1	0	0	0	0
Cpxm1	16.77	20.75	41.82	46.11
Cpxm2	2.99	2.47	6.91	7.21
Cpz	8.68	9.87	5.31	7.57
Cr1l	65.6	67.12	47.89	71.53
Cr2	0.02	0.06	0.04	0.02
Crabp1	0.96	1.23	2.02	0.46
Crabp2	0.57	0.24	7.92	3.52
Cracr2a	0.34	0.2	0.52	0.55
Cracr2b	4.71	3.95	6.09	3.75
Cradd	5.48	6	4.04	3.98
Cramp1l	9.77	8.2	7.98	9.03
Crat	176.68	187.59	132.01	161.56
Crb1	0	0	0	0
Crb2	0.02	0.05	0.03	0.04
Crb3	0.11	0.09	0.08	0.31
Crbn	24.83	24.98	17.2	23.43
Crcp	26.77	24.4	21.85	24.37
Crct1	0.18	0	0.69	0.87
Creb1	9.31	9.01	8.47	11.48
Creb3	61.64	62.73	69.47	65.26
Creb3l1	37.26	40.13	37.55	48.29
Creb3l2	24.52	21.99	27.42	31.84
Creb3l3	1.27	1.67	1.76	2.43
Creb3l4	0.83	1.65	2.01	2.79
Creb5	0.17	0.43	0.19	0.56
Crebbp	9.95	9.18	6.4	10.52
Crebl2	13.33	12.22	14.55	11.73
Crebrf	21.37	22.02	14.1	18.62
Crebzf	24.08	22.24	30.64	20.5
Creg1	94.13	99.22	65.92	81.35
Creg2	0.04	0.14	0.11	0.31
Creld1	129.9	112.12	174.6	116.3
Creld2	28.52	30.89	41.82	32.1
Crem	8.36	8.83	7.4	8.11
Crh	0	0	0	0
Crhbp	0	0	0	0
Crhr1	0	0	0	0
Crhr2	0	0	0	0
Crim1	11.2	9.69	10.44	11.94
Crip1	134.68	133.85	263.96	152.76
Crip2	81.11	84.58	85.26	94.61
Crip3	0	0	0	0
Cript	68.57	72.47	64.01	65.39
Crisp1	0	0.07	0	0
Crisp2	0.17	0.14	0.06	0.4
Crisp3	0	0	0	0
Crisp4	0	0	0	0
Crispld1	0.12	0.18	0.18	0.2
Crispld2	17.19	16.37	25.4	26.85
Crk	68.73	67.37	62.57	69.42
Crkl	15.97	16.91	17.53	18.21
Crlf1	108.4	82	161	144.72
Crlf2	9.13	9.62	29.64	17.45
Crlf3	12.51	11.76	14.45	12.29
Crls1	51.96	60.16	34.28	48.28
Crmp1	0.04	0.28	0.18	0.15
Crnde	3.53	2.21	3.6	2.56
Crnkl1	17.96	18.04	16.74	18.5
Crnn	0	0	0	0
Crocc	3.01	2.46	3.81	2.87
Crot	47.37	53.84	36.81	47.32
Crp	2.73	3.25	1.47	2.83
Crtac1	0.46	0.51	0.31	0.22
Crtam	0	0	0	0.06
Crtap	132.81	141.83	173.03	173.73
Crtc1	3.71	3.27	2.81	3.66
Crtc2	27.52	29.01	23.19	30.22
Crtc3	11.53	10.15	10.99	12.49
Crx	0	0.07	0	0
Crxos	0	0	0	0
Cry1	9.17	11.58	9.38	10.27
Cry2	26.72	22.93	25.53	25.43
Cryaa	0	0	0	0
Cryab	218.88	181.07	193.62	220.3
Cryba1	0	0	0	0
Cryba2	0	0	0	0
Cryba4	0.17	0.29	0.26	0.5
Crybb1	0.15	0.12	0.22	0.14
Crybb2	0	0	0	0
Crybb3	0	0	0.13	0.16
Crybg3	5.1	5.01	3.41	5.96
Cryga	0	0	0	0
Crygb	0	0	0	0
Crygc	0	0	0	0
Crygd	0	0	0	0
Cryge	0	0	0	0
Crygf	0	0	0	0
Crygn	0.22	0.19	0	0.21
Crygs	0	0	0	0
Cryl1	11.1	9.02	11.25	9.63
Crym	0.1	0.34	0.22	0.19
Cryz	21.39	24.7	20.97	26.76
Cryzl1	41.13	38.73	40.34	41.23
Cs	940.27	951.9	729.76	780.21
Csad	100.85	100.43	86.65	78.65
Csdc2	0.63	0.29	0.26	0.32
Csde1	308.04	291.36	240.07	305.39
Cse1l	29.25	31.72	25.3	33.19
Csf1	193.51	186.4	173.21	223.82
Csf1r	11.21	12.79	14.31	16.87
Csf2	0	0	0	0
Csf2ra	8.09	5.89	13.55	11.35
Csf2rb	0.67	0.9	1.66	2.12
Csf2rb2	0.32	0.33	0.55	0.92
Csf3	0	0.08	0.27	0.43
Csf3r	0.07	0.08	0.25	0.44
Csgalnact1	9.51	8.77	26.25	33.42
Csgalnact2	17.29	16.36	16.17	16.97
Csk	39.41	39.06	34.63	39.08
Csl	0.32	0.38	0.34	0.24
Csmd1	0.26	0.22	0.29	0.39
Csmd2	0.01	0	0.01	0.01
Csmd2os	0	0	0	0
Csmd3	0.01	0	0	0
Csn1s1	0	0	0	0
Csn1s2a	0	0	0	0
Csn1s2b	0	0	0	0
Csn2	0	0	0	0
Csn3	0	0	0	0
Csnk1a1	282.37	274.03	235.46	288.68
Csnk1d	87.01	85.18	84.38	87.96
Csnk1e	32.74	28.5	31.22	33.15
Csnk1g1	8.39	7.57	7.21	9.43
Csnk1g2	81.36	79.37	80.69	79.8
Csnk1g3	22.68	21.37	18.03	23.16
Csnk2a1	82.48	77.95	64.94	83.88
Csnk2a2	15.12	16.62	12.96	18.43
Csnk2b	152.75	149.07	116.78	124.81
Csnka2ip	0	0.08	0	0
Cspg4	12.21	10.86	20.39	21.39
Cspg5	0.06	0.05	0.07	0.03
Cspp1	9	8.45	5.58	8.68
Csrnp1	7.01	6.97	10.83	8.11
Csrnp2	5.25	4.72	4.26	4.78
Csrnp3	0	0	0.01	0
Csrp1	81.26	86.81	96.09	99.37
Csrp2	65.78	66.5	82.69	88.16
Csrp2bp	22.77	20.19	23.76	21.01
Csrp3	1.14	0.48	2.79	4.08
Cst10	0	0	0	0
Cst11	0	0	0	0
Cst12	0	0	0	0
Cst13	0	0	0	0
Cst3	911.91	959.46	768.19	781.45
Cst6	0.18	0.05	0.09	0.2
Cst7	0.26	0.22	0	0.12
Cst8	0	0	0	0
Cst9	0	0	0	0
Csta1	0	0.04	0.03	0.13
Cstad	0.47	1.07	0.36	0.9
Cstb	365.05	430.25	344.75	413.8
Cstf1	32.58	33.6	24.72	30.57
Cstf2	13.06	12.69	13.57	13.9
Cstf2t	29.53	31.74	27.1	26.96
Cstf3	16.47	16.2	17.96	16.55
Cstl1	0	0	0	0
Ctag2	0	0	0	0
Ctage5	80.59	80.65	57.68	76.95
Ctbp1	93.06	94.95	100.43	91.49
Ctbp2	26.32	23.65	24.57	27.7
Ctbs	7.72	8.39	6.83	10.9
Ctc1	7.71	6.92	7.79	7.28
Ctcf	21.34	20.88	17.74	20.06
Ctcfl	0.3	0.32	0.28	0.36
Ctcflos	1.13	1.11	0.83	1.18
Ctdnep1	93.89	91.01	70.46	95.12
Ctdp1	10.28	10.92	12.12	12.43
Ctdsp1	67.6	73.61	60.12	61.31
Ctdsp2	118.8	118.23	140.38	146.92
Ctdspl	16.26	14.85	12.84	12.85
Ctdspl2	7.4	7.27	6.26	9.07
Ctf1	2.48	1.65	1.28	2.11
Ctf2	0	0	0	0.14
Ctgf	49.56	36.11	82.5	105.85
Cth	22.86	20.65	24.83	26.89
Cthrc1	91.94	82.71	135.17	201.13
Ctif	9.93	9.58	8.26	10.62
Ctla2a	452.32	396.08	552.8	611.59
Ctla2b	18.47	19.09	25.18	30
Ctla4	0	0	0	0.06
Ctnna1	329.31	339.26	249.1	295.65
Ctnna2	0	0.03	0	0
Ctnna3	0	0.03	0	0.03
Ctnnal1	5.88	4.71	5.43	4.12
Ctnnb1	257.56	275.48	231.19	269.04
Ctnnbip1	21.83	17.93	22.01	18.54
Ctnnbl1	17.85	18.78	16.91	17.39
Ctnnd1	62.34	57.04	62.8	71.76
Ctnnd2	0	0.03	0.03	0.06
Ctns	15.63	18.63	10.78	14.18
Ctps	30.58	27.6	58.28	52.31
Ctps2	22.95	22.64	16.91	20.69
Ctr9	46.73	46.39	29.88	42.6
Ctrb1	0	0	0	0
Ctrc	0	0	0	0
Ctrcos	0	0	0	0
Ctrl	0.29	0.24	0.11	0.55
Cts3	0	0	0	0
Cts6	0	0	0	0
Cts7	0	0	0	0
Cts8	0	0	0	0
Cts8-ps	0	0	0	0
Ctsa	221.88	218.03	192.82	251.73
Ctsb	731.52	775.66	894.01	938.04
Ctsc	92.58	102.02	80.91	121.19
Ctsd	2439.79	2483.07	2407.77	2209.86
Ctse	0.06	0	0	0
Ctsf	85.89	81.17	68.52	61.69
Ctsg	0	0	0	0
Ctsh	141.9	156.21	153.68	177.29
Ctsj	0	0	0.15	0
Ctsk	283.66	355.95	302.57	389.86
Ctsl	747.71	779.42	952.07	984.13
Ctsll3	0.09	0	0	0
Ctsm	0	0	0	0
Ctso	27.86	30.22	24.26	29.57
Ctsq	0	0	0	0
Ctsr	0	0	0	0
Ctss	59.62	58.21	68.22	74.21
Ctsw	0.1	0.26	0.38	0.29
Ctsz	308.23	302.7	391.75	355.58
Cttn	148.47	139	172.98	170.46
Cttnbp2	0.06	0.03	0.06	0.04
Cttnbp2nl	12.87	12.88	11.18	15.1
Ctu1	8.18	7.56	9.71	7.88
Ctu2	7.95	8.57	11.79	8.66
Ctxn1	4.97	3.98	6.37	6.22
Ctxn2	0	0	0	0
Ctxn3	0.08	0.07	1.08	0.64
Cubn	0.08	0.06	0.13	0.16
Cuedc1	8.62	7.7	10.57	10.13
Cuedc2	43.46	48.65	39.78	44.51
Cul1	76.14	75.22	51.08	73.06
Cul2	35.83	37.71	21.5	36.36
Cul3	112.23	107.09	79.26	110.36
Cul4a	75.47	74.21	63.59	76.25
Cul4b	36.29	38.18	25.33	34.71
Cul5	23.04	21.6	19.89	24.57
Cul7	29.5	28.58	34.91	31.52
Cul9	7.88	6.49	8.23	7.28
Cuta	102.29	91.11	151.14	78.73
Cutal	0	0	0.04	0
Cutc	11.29	10.33	10.27	9.98
Cux1	27.95	27	23.42	32.42
Cux2	0.07	0.02	0.02	0.02
Cuzd1	0.05	0	0	0
Cwc15	117.01	119.67	98.61	104.85
Cwc22	14.83	12.25	11.67	15.28
Cwc25	12.53	12.57	14.66	15.26
Cwc27	14.13	13.37	13.78	13.73
Cwf19l1	6.66	7.19	7.11	6.67
Cwf19l2	16.62	15.36	14.22	17.48
Cwh43	0	0	0	0
Cx3cl1	1.79	1.88	1.58	1.86
Cx3cr1	0	0.05	0	0.03
Cxadr	2.56	1.86	2.48	3.33
Cxcl1	3.2	2.96	4.35	6.4
Cxcl10	0.34	1.65	0.26	0.76
Cxcl11	0	0.07	0.06	0
Cxcl12	77.99	111.78	80.44	141.82
Cxcl13	20.18	20.33	32.84	37.85
Cxcl14	7.13	6.65	39.09	40.09
Cxcl15	0	0	0	0
Cxcl16	6.63	9.47	5.62	5.42
Cxcl17	0	0	0	0
Cxcl2	0.23	0.49	0.09	0.33
Cxcl3	0	0	0	0
Cxcl5	0.15	0.44	0.67	0.78
Cxcl9	0.7	1.09	0.31	1.11
Cxcr1	0	0	0	0
Cxcr2	0.04	0	0.06	0
Cxcr3	0.3	0.32	0.29	0.15
Cxcr4	0.6	0.52	1.17	1.48
Cxcr5	0.18	0.74	0.28	0.57
Cxcr6	0.13	0.11	0.15	0.25
Cxx1a	54.14	54.68	50.13	54.12
Cxx1b	83.03	81.49	95.34	79.08
Cxx1c	29.28	38.29	21.93	23.7
Cxxc1	32.48	34.58	29.73	31.03
Cxxc4	0	0	0.02	0
Cxxc5	43.3	42.06	43.41	49.18
Cyb561	48.22	39.93	77.85	64.16
Cyb561a3	18.86	18.22	22.56	18.05
Cyb561d1	3.9	3.6	3.37	3.7
Cyb561d2	8.82	9.21	9.11	7.93
Cyb5a	780.1	832.01	516.9	658.1
Cyb5b	208.55	218.29	143.93	181.24
Cyb5d1	29.88	30.23	23.52	28.3
Cyb5d2	9.64	9.48	8.57	8.26
Cyb5r1	78.86	72.66	104.78	94.96
Cyb5r2	0.04	0.15	0.1	0.25
Cyb5r3	334.31	313.24	325.84	297.51
Cyb5r4	38.12	35.59	35.23	38.54
Cyb5rl	5.57	5.4	4.16	4.17
Cyba	105.51	106.61	199.46	123.5
Cybb	4.37	5.13	4.18	7.73
Cybrd1	0.05	0.06	0.02	0.15
Cyc1	757.61	803.98	681.42	585.03
Cycs	714.33	788.57	426.61	574.68
Cyct	0	0	0.15	0
Cyfip1	48.25	46.98	45.9	51.11
Cyfip2	0.19	0.13	0.11	0.16
Cygb	94.43	97.63	83.8	101.09
Cyhr1	80.86	81.48	83.83	60.77
Cylc1	0	0	0.05	0
Cylc2	0	0	0.07	0
Cyld	10.96	10.95	10.41	11.45
Cym	0.1	0	0	0
Cyp11a1	0.27	0.47	0.31	0.33
Cyp11b1	0	0.04	0.11	0.05
Cyp11b2	0	0	0	0
Cyp17a1	0	0	0	0
Cyp19a1	0	0	0	0
Cyp1a1	0.14	0.12	0.07	0.09
Cyp1a2	0	0	0	0
Cyp1b1	84.29	83.47	88.16	131.82
Cyp20a1	23.24	25.27	29.81	33.25
Cyp21a1	0.13	0.11	0.19	0.18
Cyp24a1	0.04	0.09	0.03	0.07
Cyp26a1	0	0.18	0	0.07
Cyp26b1	2.95	1.64	3.59	4.4
Cyp26c1	0	0.07	0	0.08
Cyp27a1	5.85	5.98	2.68	2.77
Cyp27b1	0.3	0.47	0.26	0.14
Cyp2a12	0	0	0	0
Cyp2a22	0	0	0	0
Cyp2a4	0	0	0	0
Cyp2a5	0	0	0	0
Cyp2ab1	0.75	0.45	0.86	0.71
Cyp2b10	0.32	0.17	0.05	0.31
Cyp2b13	0	0	0	0
Cyp2b19	0	0	0	0
Cyp2b23	0	0	0.13	0.05
Cyp2b9	0	0	0	0.06
Cyp2c29	0	0	0	0
Cyp2c37	0	0	0	0
Cyp2c38	0	0	0	0
Cyp2c39	0	0	0	0
Cyp2c40	0	0	0	0
Cyp2c44	0	0	0.06	0
Cyp2c50	0	0	0	0
Cyp2c53-ps	0	0	0	0
Cyp2c54	0	0	0	0
Cyp2c55	0	0	0	0
Cyp2c65	0	0	0	0
Cyp2c66	0	0	0	0
Cyp2c67	0	0	0	0
Cyp2c68	0	0	0	0
Cyp2c69	0	0	0.05	0
Cyp2c70	0.57	0.67	0.05	0.14
Cyp2d10	0	0	0	0.07
Cyp2d11	0.08	0	0	0
Cyp2d12	0	0	0	0
Cyp2d13	0	0	0	0
Cyp2d22	36.35	35.34	36.17	31.21
Cyp2d26	0	0	0	0
Cyp2d34	0	0	0	0
Cyp2d37-ps	0	0	0	0
Cyp2d40	0	0	0	0
Cyp2d9	0	0	0	0
Cyp2e1	122.97	137.79	84.01	99.99
Cyp2f2	1.47	2.11	1.22	2.31
Cyp2g1	0	0	0	0
Cyp2j11	0	0	0	0
Cyp2j12	0	0	0	0
Cyp2j13	0	0	0	0
Cyp2j5	0.03	0	0	0
Cyp2j6	13.53	15.67	9.52	12.17
Cyp2j8	0	0	0	0
Cyp2j9	3.75	5.75	1.75	3.35
Cyp2r1	4.35	3.86	4.5	6.1
Cyp2s1	1.51	1.41	0.45	0.48
Cyp2t4	0.32	0.07	0	0.08
Cyp2u1	6.31	5.03	4.04	4.16
Cyp2w1	0	0	0	0
Cyp39a1	6.36	6.57	5.69	4.91
Cyp3a11	0	0	0	0
Cyp3a13	0	0	0	0.04
Cyp3a16	0	0	0	0
Cyp3a25	0	0	0	0
Cyp3a41a	0	0	0	0
Cyp3a41b	0	0	0	0
Cyp3a44	0	0	0	0
Cyp3a57	0	0	0	0
Cyp3a59	0	0	0	0
Cyp46a1	1.77	1.07	1.99	1.26
Cyp4a10	1.04	1.39	0.36	0.7
Cyp4a12a	0	0	0	0
Cyp4a12b	0	0	0	0
Cyp4a14	0.24	0.29	0	0.18
Cyp4a29	0	0	0.06	0
Cyp4a30b	0	0	0	0
Cyp4a31	0	0	0	0
Cyp4a32	0.07	0.21	0.28	0.39
Cyp4b1	73.7	73.95	72.14	60.09
Cyp4b1-ps2	0	0	0	0
Cyp4f13	23.47	24.71	24.74	22.97
Cyp4f14	0	0.1	0	0
Cyp4f15	0	0	0	0
Cyp4f16	12.54	11.92	11.52	11.54
Cyp4f17	29.15	29.29	30.33	26.61
Cyp4f18	0	0.12	0.16	0.27
Cyp4f37	0.1	0.09	0.07	0
Cyp4f39	0.09	0.08	0.07	0
Cyp4f40	0	0	0	0
Cyp4f41-ps	0.56	0.57	0.34	0.43
Cyp4v3	19.79	20.82	18.42	21.98
Cyp4x1	0	0	0	0
Cyp4x1os	0	0	0	0
Cyp51	466.15	456.37	384.88	368.62
Cyp7a1	0	0	0	0
Cyp7b1	19.04	22	48.06	63.81
Cyp8b1	0	0.05	0	0.06
Cypt1	0	0	0	0
Cypt10	0	0	0	0
Cypt12	0	0	0	0
Cypt14	0	0	0	0
Cypt15	0	0	0	0
Cypt2	0	0	0	0
Cypt3	0	0	0	0
Cypt4	0	0	0	0
Cypt7	0	0	0	0
Cypt8	0	0	0	0
Cypt9	0	0	0	0
Cyr61	602.53	505.51	577.5	731.72
Cys1	3.17	2.2	1.4	1.21
Cysltr1	0.51	0.37	0.55	1.01
Cysltr2	0.21	0	0	0.2
Cysrt1	0	0	0	0
Cystm1	12.33	12.81	6.11	15.25
Cyth1	39.95	38.41	28.78	32.81
Cyth2	37.72	39.2	34.04	31.08
Cyth3	107.35	104.89	109.38	147.69
Cyth4	2.79	3.08	2.05	2.59
Cytip	0.29	0.33	0.37	0.24
Cytl1	0	0	0	0
Cyyr1	0.95	0.86	0.99	1.54
D030018L15Rik	0	0	0	0
D030024E09Rik	0	0	0	0
D030025E07Rik	0	0	0	0
D030025P21Rik	0.17	0.08	0.26	0.19
D030028A08Rik	0.85	1.16	1.06	1.26
D030040B21Rik	0	0.11	0	0
D030045P18Rik	0.19	0	0	0.12
D030047H15Rik	0	0.04	0.07	0
D030056L22Rik	14.25	11.9	13.23	13.58
D030068K23Rik	0.03	0	0.05	0
D10Jhu81e	161.37	158.74	157.73	122.41
D10Wsu102e	17.75	19.54	15.81	21.79
D11Wsu47e	7.49	6.95	7.42	8.7
D130009I18Rik	0	0	0	0
D130017N08Rik	1.29	0.98	1.73	1.37
D130020L05Rik	1.26	1.75	2.75	1.28
D130040H23Rik	0.67	0.26	0.41	0.52
D130043K22Rik	0.02	0.02	0.02	0
D14Ertd670e	0	0	0	0
D15Ertd621e	40.38	42.54	37.38	50.27
D16Ertd472e	3.93	3.72	3.56	4.45
D16Ertd519e	0	0	0	0
D17Ertd648e	0	0	0	0
D17H6S53E	12.58	13.69	14.82	13.03
D17H6S56E-5	11.49	10.78	21.21	22.54
D17Wsu92e	108.93	102.25	104.78	94.82
D19Bwg1357e	49.53	45.4	43.4	50.77
D1Ertd622e	8.55	8.56	8.4	8.27
D1Pas1	0	0	0	0.04
D230025D16Rik	34.27	33.12	27.57	34.02
D230030E09Rik	0	0	0	0
D2Wsu81e	22	20.3	30.71	22.35
D2hgdh	20.47	18.49	16.54	17.78
D330023K18Rik	5.07	7.28	6.06	3.83
D330041H03Rik	1.58	1.39	0.8	0.8
D330045A20Rik	0.03	0.08	0.07	0.21
D330046F09Rik	0	0	0	0
D330050G23Rik	0.14	0.18	0.05	0.14
D330050I16Rik	2.08	1.79	2.11	1.31
D3Ertd254e	6.29	5.35	3.73	6.3
D3Ertd751e	7.38	8.04	3.68	5.15
D430019H16Rik	0.06	0.1	0.23	0.16
D430020J02Rik	2.2	1.94	1.1	1.63
D430036J16Rik	0	0	0	0.09
D430041D05Rik	0	0.01	0	0
D430042O09Rik	6.47	5.76	5.85	7.13
D4Ertd617e	0	0	0	0
D530049I02Rik	0	0	0	0
D5Ertd577e	0	0	0	0
D5Ertd579e	82.95	81.74	60.57	66.94
D5Ertd605e	0.24	0.3	0.09	0.11
D5Ertd615e	0.06	0.03	0.02	0
D630003M21Rik	0.03	0	0.04	0
D630010B17Rik	0	0	0	0
D630013N20Rik	0	0	0	0
D630023F18Rik	0	0.22	0.08	0
D630024D03Rik	0.95	0.31	0.1	0.13
D630029K05Rik	0.06	0.1	0.04	0.05
D630033O11Rik	0	0	0.35	0
D630039A03Rik	0.12	0	0.09	0
D630041G03Rik	0.1	0.09	0.17	0.11
D630045J12Rik	0.34	0.31	0.22	0.32
D630045M09Rik	0	0	0.07	0
D6Ertd474e	0	0.04	0.03	0.04
D6Ertd527e	0.05	0.19	0	0.26
D6Wsu163e	17.54	19.61	17.16	16.91
D730001G18Rik	0	0	0.06	0
D730005E14Rik	0	0.09	0.1	0.17
D730045A05Rik	0	0	0	0
D730048I06Rik	0	0	0	0
D730050B12Rik	0	0	0	0
D7Ertd143e	0.05	0	0.2	0.05
D7Ertd443e	0.1	0	0.15	0.19
D830005E20Rik	0	0	0	0
D830013O20Rik	0	0	0	0
D830026I12Rik	0	0.13	0.06	0.07
D830030K20Rik	0.09	0	0.48	0
D830031N03Rik	9.4	7.42	9.83	10.38
D830032E09Rik	0.06	0	0.04	0
D830046C22Rik	0.05	0.04	0.04	0.29
D8Ertd738e	287.55	294.66	303.91	227.09
D8Ertd82e	2.33	3.56	2.63	3.26
D930007P13Rik	0.28	0.16	0.07	0.18
D930015E06Rik	30.05	28.68	23.56	24.72
D930015M05Rik	0.77	1.16	0.98	1.17
D930016D06Rik	6.85	6.48	4.07	6.26
D930020B18Rik	0	0	0	0
D930028M14Rik	0	0	0	0
D930032P07Rik	0	0	0	0
D930048N14Rik	0.28	0.24	0.24	0.1
DQ267100	0	0	0	0
DQ267101	0	0	0	0
DQ267102	0	0	0	0
DXBay18	0	0	0	0
Daam1	10.26	10.56	9.86	13
Daam2	3.93	3.45	4.37	4.46
Dab1	0.04	0.07	0.05	0.06
Dab2	33.33	35.87	28.83	52.89
Dab2ip	14.58	14.29	17.61	18.81
Dach1	0.02	0.11	0.18	0.26
Dach2	0.02	0.08	0.12	0.06
Dact1	11.77	11.96	15.22	15.93
Dact2	0.43	0.29	0.74	0.45
Dact3	9.07	10.74	14.1	10.04
Dad1	180.64	178.59	194.99	185.38
Dag1	176.89	178.91	156.08	179.1
Dagla	4.54	4.55	4.52	4.93
Daglb	8.7	9.43	12.5	8.76
Dalir	0	0	0	0
Dalrd3	39.63	40.41	33.5	28.93
Dancr	2.79	2.49	2.94	2.91
Dand5	4.78	7.18	3.7	6.81
Dao	0	0	0	0
Dap	180.71	161.07	143.55	178.48
Dap3	34.49	34.57	36.03	29.97
Dapk1	68.14	69.5	55.83	60.21
Dapk2	0.28	0.29	1.41	1.25
Dapk3	41.01	36.52	42.43	33.94
Dapl1	0	0	0.18	0
Dapp1	2.63	2.54	2.2	2.86
Dars	100.23	101.48	94.45	101.44
Dars2	15.42	13.52	15.48	14.87
Daw1	0.09	0.08	0	0
Daxx	28.71	27.9	26.64	27.26
Dazap1	61.2	60.1	48.28	64.45
Dazap2	169.31	187.49	107.3	196.28
Dazl	0	0	0	0
Dbf4	5.67	6.56	5.71	6.19
Dbh	0	0	0	0
Dbhos	0	0	0	0
Dbi	2562.78	2728.17	3048.24	2248.52
Dbil5	0.47	1.59	0.18	1.12
Dbn1	56.16	48.54	70.9	59.5
Dbndd1	2.19	1.66	2.05	2.32
Dbndd2	8.36	7.41	12	6.93
Dbnl	53.29	50.5	62.47	58.42
Dbp	37.82	34.3	58.05	35.92
Dbpht2	0	0	0	0
Dbr1	9.61	10.02	8.46	8.44
Dbt	151.01	142.6	90.87	107.24
Dbx1	0	0	0	0
Dbx2	0.05	0.09	0.04	0
Dcaf10	13.51	13.9	13.55	14.55
Dcaf11	44.83	45.93	38.35	34.59
Dcaf12	45.44	46.68	46.59	47.24
Dcaf12l1	1.06	0.96	1.06	0.92
Dcaf12l2	0	0.04	0	0.12
Dcaf13	47.61	47.47	45.33	44.55
Dcaf15	9.24	8.23	10.83	8.7
Dcaf17	10.94	9.79	9.52	10.39
Dcaf4	25.62	22.02	17.17	18.97
Dcaf5	18.93	19.45	17.6	18.55
Dcaf6	57.62	57.84	43.24	54.34
Dcaf7	34.67	31.44	35.92	35.73
Dcaf8	71.49	71.73	60.16	65.33
Dcakd	32.83	34.01	36.34	37.32
Dcbld1	5.34	5.27	6.59	7.58
Dcbld2	23.02	23.89	22.1	27.8
Dcc	0	0	0.01	0
Dcdc2a	0	0	0	0
Dcdc2b	0.89	1.13	1.12	0.99
Dcdc2c	0.09	0	0	0.08
Dchs1	0.59	0.73	1.46	1.49
Dck	6.26	6.51	6.43	7.47
Dclk1	15.98	17.96	15.4	20.79
Dclk2	0.19	0.2	0.6	0.28
Dclk3	0.03	0.09	0	0.07
Dclre1a	5.08	5.43	3.18	6.1
Dclre1b	6.06	5.62	4.32	4.85
Dclre1c	3.35	4.07	3.83	4.78
Dcn	570.41	635.93	456.82	645.06
Dcp1a	7.97	7.89	7.9	9.67
Dcp1b	1.52	2.37	1.23	1.9
Dcp2	10.52	10.25	10.54	11.39
Dcpp1	0	0	0	0
Dcpp2	0	0	0	0
Dcpp3	0	0	0	0
Dcps	13.45	15.48	14.92	14.09
Dcst1	0.15	0.22	0.31	0.2
Dcstamp	0	0	0	0.07
Dct	0.05	0.09	0	0.1
Dctd	2.62	3.03	2.38	4.44
Dctn1	60.69	51.85	55.76	51.78
Dctn2	175.31	171.57	171.02	164.17
Dctn3	154.35	149.89	135.24	118.64
Dctn4	43.57	43.21	38.87	49.31
Dctn5	51.99	55.41	42.94	53.42
Dctn6	50.38	51.28	36.98	54.71
Dctpp1	34.21	34.16	35.7	26.98
Dcun1d1	23.24	22.03	18.1	24.44
Dcun1d2	16.06	16.2	13.3	17.41
Dcun1d3	31.75	32.62	24.68	23.85
Dcun1d4	17.23	16.71	12.5	16.65
Dcun1d5	115.76	120.39	134.97	115.88
Dcx	0	0	0	0
Dcxr	48.44	43.32	73.35	49.2
Dda1	68.36	69.19	60.68	63.14
Ddah1	34.59	29.89	28.02	38.6
Ddah2	19.77	22.97	31.36	19.76
Ddb1	282.29	281.04	298.88	311.53
Ddb2	6.45	5.01	4.45	6.93
Ddc	0.81	0.48	0.99	1.13
Ddhd1	8.25	9.42	6.85	8.94
Ddhd2	68.82	70.29	54.85	57.67
Ddi1	0	0	0	0
Ddi2	37.4	30.46	36.92	41.74
Ddias	1.07	1.65	0.94	1.23
Ddit3	81.46	77.34	69.07	90.57
Ddit4	322.03	271.88	380.84	305.43
Ddit4l	0.35	0.49	1.2	0.47
Ddn	0.03	0.03	0	0
Ddo	11.02	10.01	7.4	7
Ddost	128.29	135	186.05	167.22
Ddr1	27.85	25.09	27	31.54
Ddr2	77.86	69.53	84.4	103.43
Ddrgk1	129.99	133.86	119.95	102.1
Ddt	248.7	285.31	163.34	171.35
Ddx1	114.11	102.65	107.15	106.58
Ddx10	15.81	15.82	15.52	17.8
Ddx11	0.83	0.93	0.87	1.15
